wave,Butane
0.4,0.7411940087900242
0.401,0.7412456335279295
0.402,0.7415984264720706
0.40299999999999997,0.74166262
0.40399999999999997,0.7416242403837963
0.405,0.74162632
0.406,0.7417134007212856
0.407,0.7417855292787144
0.408,0.7418252799941002
0.409,0.7418246900058998
0.41,0.74199206
0.411,0.7421740281803182
0.412,0.74208462
0.413,0.7423183923466765
0.414,0.74255306
0.415,0.7426711310150796
0.416,0.7427726389849203
0.417,0.74277633
0.418,0.7427336004272956
0.419,0.74283677
0.42,0.743060951407186
0.421,0.74320167
0.422,0.743086702642747
0.423,0.7433509773572529
0.424,0.7435370707092859
0.425,0.7436079992907142
0.4260000000000001,0.74370772
0.4270000000000001,0.7437434805202948
0.4280000000000001,0.74379551
0.4290000000000001,0.7439883396912061
0.4300000000000001,0.7439574603087937
0.4310000000000001,0.7440049120294594
0.4320000000000001,0.7442078579705407
0.4330000000000001,0.74418485
0.4340000000000001,0.7442840915342847
0.4350000000000001,0.74443752
0.4360000000000001,0.7444754212010759
0.4370000000000001,0.7445955287989241
0.4380000000000001,0.7447188508570829
0.4390000000000001,0.7448045591429171
0.4400000000000001,0.74487197
0.4410000000000001,0.7449425492942071
0.4420000000000001,0.745013
0.4430000000000001,0.7450562707599848
0.4440000000000001,0.7451322692400153
0.4450000000000001,0.7452168507282855
0.4460000000000001,0.7452896792717145
0.4470000000000001,0.74538517
0.4480000000000001,0.7454426294254057
0.4490000000000001,0.74545383
0.4500000000000001,0.7455471209696806
0.4510000000000001,0.7456440890303194
0.4520000000000001,0.7457491212504751
0.4530000000000001,0.7458741687495251
0.4540000000000001,0.74593478
0.4550000000000001,0.7459809195386047
0.4560000000000001,0.74602848
0.4570000000000001,0.7460870709536904
0.4580000000000001,0.74618244
0.4590000000000001,0.7462899701543969
0.4600000000000001,0.746305409845603
0.4610000000000001,0.7464214
0.4620000000000001,0.7465235589784102
0.4630000000000001,0.74651968
0.4640000000000001,0.7466000907182929
0.4650000000000001,0.74667192
0.4660000000000001,0.7467299109768805
0.4670000000000001,0.7468275990231196
0.4680000000000001,0.7469118806693866
0.4690000000000001,0.7469788193306134
0.4700000000000001,0.74701732
0.4710000000000001,0.7470969004713952
0.4720000000000001,0.74714404
0.4730000000000001,0.7471381411139777
0.4740000000000001,0.7472495388860223
0.4750000000000001,0.7473278606186876
0.4760000000000001,0.7473897293813123
0.4770000000000001,0.74748373
0.4780000000000001,0.7475439905870942
0.4790000000000001,0.7476027
0.4800000000000001,0.7476761302914942
0.4810000000000001,0.7477052797085059
0.4820000000000001,0.7477565407485851
0.4830000000000001,0.7478313992514151
0.4840000000000001,0.74791551
0.4850000000000001,0.7479337998171021
0.4860000000000001,0.74794739
0.4870000000000001,0.7480207706686867
0.4880000000000001,0.7480876393313134
0.4890000000000001,0.7481356902782944
0.4900000000000001,0.7481635197217056
0.4910000000000001,0.74823016
0.4920000000000001,0.7482794495071049
0.4930000000000001,0.74831891
0.4940000000000001,0.7483623604821952
0.4950000000000001,0.74841058
0.4960000000000001,0.7484552903766925
0.4970000000000001,0.7484929596233075
0.4980000000000001,0.74850631
0.4990000000000001,0.7485613194499054
0.5000000000000001,0.74864203
0.5010000000000001,0.7486979401818037
0.5020000000000001,0.7487161207382631
0.5030000000000001,0.7487407295078246
0.5040000000000001,0.7488043293639937
0.5050000000000001,0.74889225
0.5060000000000001,0.7489498304921755
0.5070000000000001,0.7489744392617369
0.5080000000000001,0.7489864197603976
0.5090000000000001,0.749008
0.5100000000000001,0.7490350603213032
0.5110000000000001,0.7490671904731808
0.5120000000000001,0.7490908495268189
0.5130000000000001,0.7491087298211982
0.5140000000000001,0.74912339
0.5150000000000001,0.749128460298006
0.5160000000000001,0.7491582615842207
0.5170000000000001,0.7492110689438528
0.5180000000000001,0.7492930891797918
0.5190000000000001,0.7493135901955019
0.5200000000000001,0.7493331409727513
0.5210000000000001,0.749381778540873
0.5220000000000001,0.749416949648293
0.5230000000000001,0.74944347
0.5240000000000001,0.7494679705782058
0.5250000000000001,0.7495257902967881
0.5260000000000001,0.7495406297032119
0.5270000000000001,0.7495562398438984
0.5280000000000001,0.74961537
0.5290000000000001,0.7496689007176073
0.5300000000000001,0.7497047805237738
0.5310000000000001,0.7497222396508174
0.5320000000000001,0.7497505497168971
0.5330000000000001,0.7497800003582036
0.5340000000000001,0.7498158211289436
0.5350000000000001,0.7498722683065847
0.5360000000000001,0.7498813299093982
0.5370000000000001,0.74989253
0.5380000000000001,0.7499226901395027
0.5390000000000001,0.7499366401466927
0.5400000000000001,0.7499415299022049
0.5410000000000001,0.7499409300059999
0.5420000000000001,0.74994832
0.5430000000000001,0.7499295497318134
0.5440000000000002,0.7499161404022798
0.5450000000000002,0.7499306197103971
0.5460000000000002,0.74993801
0.5470000000000002,0.7499415299982
0.5480000000000002,0.7499413498712051
0.5490000000000002,0.7499349101287949
0.5500000000000002,0.7499202501466015
0.5510000000000002,0.74991328
0.5520000000000002,0.7499386098568971
0.5530000000000002,0.7499242993778311
0.5540000000000002,0.7499035604147792
0.5550000000000002,0.749884070194902
0.5560000000000002,0.7498987901001011
0.5570000000000002,0.749908800160992
0.5580000000000002,0.749916849758512
0.5590000000000002,0.7499286497639976
0.5600000000000002,0.7499494000000001
0.5610000000000002,0.7499739502623026
0.5620000000000002,0.7500001809059638
0.5630000000000002,0.7500454790940363
0.5640000000000002,0.7500966794879949
0.5650000000000002,0.75014979
0.5660000000000002,0.7501898411004109
0.5670000000000002,0.7502448617324134
0.5680000000000002,0.7503026088450577
0.5690000000000002,0.7503522595034949
0.5700000000000002,0.7503929103559035
0.5710000000000002,0.7504285006055696
0.5720000000000002,0.7504587790916454
0.5730000000000002,0.7504746298414968
0.5740000000000002,0.75048393
0.5750000000000002,0.7504866099391995
0.5760000000000002,0.7504805294528221
0.5770000000000002,0.7504531705471781
0.5780000000000002,0.7504090104416045
0.5790000000000002,0.75034708
0.5800000000000002,0.7502748992261922
0.5810000000000002,0.7502362091294434
0.5820000000000002,0.750207190580371
0.5830000000000002,0.75009716
0.5840000000000002,0.7500315894164942
0.5850000000000002,0.7499732385372732
0.5860000000000002,0.7499001021940903
0.5870000000000002,0.7498444905561111
0.5880000000000002,0.74978763
0.5890000000000002,0.7497306496244925
0.5900000000000002,0.7496930993472326
0.5910000000000002,0.7496713404351782
0.5920000000000002,0.749621870494705
0.5930000000000002,0.7494732681880818
0.5940000000000002,0.7492920778101095
0.5950000000000002,0.7491825832848358
0.5960000000000002,0.7491698902538025
0.5970000000000002,0.74919266
0.5980000000000002,0.7491717893496935
0.5990000000000002,0.7491067573907043
0.6000000000000002,0.7489762926092955
0.6010000000000002,0.7488913508494084
0.6020000000000002,0.74882627
0.6030000000000002,0.7487730987422748
0.6040000000000002,0.7486473259823009
0.6050000000000002,0.748513402678466
0.6060000000000002,0.7483799513345133
0.6070000000000002,0.7482776593282933
0.6080000000000002,0.7482104888318584
0.6090000000000002,0.7481520817522124
0.6100000000000002,0.7480843106777135
0.6110000000000002,0.74805874
0.6120000000000002,0.7480773905716057
0.6130000000000002,0.7481345495578177
0.6140000000000002,0.7481124404421823
0.6150000000000002,0.7481108900155001
0.6160000000000002,0.74811673
0.6170000000000002,0.748110649307393
0.6180000000000002,0.7480760185750712
0.6190000000000002,0.7480285209499524
0.6200000000000002,0.74797207
0.6210000000000002,0.7479320793174932
0.6220000000000002,0.7478638282070896
0.6230000000000002,0.7477741826893655
0.6240000000000002,0.7476763109787196
0.6250000000000002,0.74759203
0.6260000000000002,0.7475014288633772
0.6270000000000002,0.7473877662126893
0.6280000000000002,0.7472615225248738
0.6290000000000002,0.7471243113721137
0.6300000000000002,0.74697834
0.6310000000000002,0.7468461372083396
0.6320000000000002,0.7467065541874905
0.6330000000000002,0.7465882923652236
0.6340000000000002,0.74654078
0.6350000000000002,0.746520820092401
0.6360000000000002,0.7465300607663693
0.6370000000000002,0.7465683792336307
0.6380000000000002,0.7466071796119962
0.6390000000000002,0.7466253
0.6400000000000002,0.7466299499552991
0.6410000000000002,0.7466254803434828
0.6420000000000002,0.7466369297710115
0.6430000000000002,0.7466521298479984
0.6440000000000002,0.7466662500614006
0.6450000000000002,0.7466723901119944
0.6460000000000002,0.7466779898320084
0.6470000000000002,0.7466813899659993
0.6480000000000002,0.74666035
0.6490000000000002,0.746645689695397
0.6500000000000002,0.7466152285874564
0.6510000000000002,0.7465446014125435
0.6520000000000002,0.7464878605674057
0.6530000000000002,0.7464478
0.6540000000000002,0.7464220491607916
0.6550000000000002,0.7463800893814309
0.6560000000000002,0.7463594704123794
0.6570000000000003,0.7463426601681017
0.6580000000000003,0.7463001595797958
0.6590000000000003,0.7462581390726464
0.6600000000000003,0.7462117713910305
0.6610000000000003,0.7461594905228105
0.6620000000000003,0.74610764
0.6630000000000003,0.7460725297436949
0.6640000000000003,0.746046898819859
0.6650000000000003,0.7460075607867607
0.6660000000000003,0.7459598204774048
0.6670000000000003,0.74589723
0.6680000000000003,0.7458117583894806
0.6690000000000003,0.7457312324157791
0.6700000000000003,0.7456498116284163
0.6710000000000003,0.74557209
0.6720000000000003,0.7455338793932939
0.6730000000000003,0.7454732085050598
0.6740000000000003,0.7453984614949402
0.6750000000000003,0.7453132908517085
0.6760000000000003,0.74523449
0.6770000000000003,0.7451481790576812
0.6780000000000003,0.7450539485264737
0.6790000000000003,0.7450048309823508
0.6800000000000003,0.744954410504205
0.6810000000000003,0.7449039195296954
0.6820000000000003,0.7448568886876656
0.6830000000000003,0.7447912719685016
0.6840000000000003,0.744731611193212
0.6850000000000003,0.74469
0.6860000000000003,0.7446547694450945
0.6870000000000003,0.7445992785934562
0.6880000000000003,0.7445289514065437
0.6890000000000003,0.7444686906026059
0.6900000000000003,0.74441123
0.6910000000000003,0.7443451881987819
0.6920000000000003,0.7442551270262486
0.6930000000000003,0.7441560019825009
0.6940000000000003,0.7440621909381093
0.6950000000000003,0.7439741490057901
0.6960000000000003,0.7438747283536823
0.6970000000000003,0.7437924124694765
0.6980000000000003,0.743722380700314
0.6990000000000003,0.74366486
0.7000000000000003,0.7435953592221922
0.7010000000000003,0.7435175782858685
0.7020000000000003,0.7434318717141314
0.7030000000000003,0.7433463308554086
0.7040000000000003,0.74323666
0.7050000000000003,0.7431123276859768
0.7060000000000003,0.7429966266653667
0.7070000000000003,0.7428854722230889
0.7080000000000003,0.74278611
0.7090000000000003,0.7427053987244872
0.7100000000000003,0.7425778471641418
0.7110000000000003,0.7424360542537873
0.7120000000000003,0.7422817315432308
0.7130000000000003,0.74211007
0.7140000000000003,0.7419437183274665
0.7150000000000003,0.7417764647232639
0.7160000000000003,0.7416005735178242
0.7170000000000003,0.7414270617351173
0.7180000000000003,0.7412493181802817
0.7190000000000003,0.7410673468983551
0.7200000000000003,0.7409122646524673
0.7210000000000003,0.7407461433224333
0.7220000000000003,0.7405734699999998
0.7230000000000003,0.7403994779775798
0.7240000000000003,0.7401972355929762
0.7250000000000003,0.7399768844070236
0.7260000000000003,0.7397393623752236
0.7270000000000003,0.7394852599999999
0.7280000000000003,0.7392142370602411
0.7290000000000003,0.7389202594291285
0.7300000000000003,0.7385678970472476
0.7310000000000003,0.7381618040609406
0.7320000000000003,0.7377100549269491
0.7330000000000003,0.7372027484707763
0.7340000000000003,0.7366262872938352
0.7350000000000003,0.7360016162467248
0.7360000000000003,0.7353234899999997
0.7370000000000003,0.7345085607445072
0.7380000000000003,0.7335830100857963
0.7390000000000003,0.732587299914203
0.7400000000000003,0.7315473103999038
0.7410000000000003,0.7306216399999997
0.7420000000000003,0.7298694191886917
0.7430000000000003,0.7293288658320084
0.7440000000000003,0.729189932778661
0.7450000000000003,0.7292286800000001
0.7460000000000003,0.7294318141622418
0.7470000000000003,0.7298480404958754
0.7480000000000003,0.7303728342561873
0.7490000000000003,0.7308469952584054
0.7500000000000003,0.73117536
0.7510000000000003,0.7310334990963819
0.7520000000000003,0.7309431406974651
0.7530000000000003,0.7309663895350232
0.7540000000000003,0.7313250864129642
0.7550000000000003,0.73156685
0.7560000000000003,0.7317302819061047
0.7570000000000003,0.731825587140843
0.7580000000000003,0.7318622492667928
0.7590000000000003,0.73184156
0.7600000000000003,0.7317576978363782
0.7610000000000003,0.7315413354117835
0.7620000000000003,0.7313119245882164
0.7630000000000003,0.7310691524277241
0.7640000000000003,0.7308057499999999
0.7650000000000003,0.7305427172754454
0.7660000000000003,0.7302702613547322
0.7670000000000003,0.7299820857635118
0.7680000000000003,0.729801241808418
0.7690000000000003,0.7297449104095041
0.7700000000000004,0.7297858609941503
0.7710000000000004,0.7298355685087746
0.7720000000000004,0.7297941404143082
0.7730000000000004,0.72969311
0.7740000000000004,0.7295322381152811
0.7750000000000004,0.7293437659733609
0.7760000000000004,0.7291424340266389
0.7770000000000004,0.7289289221351213
0.7780000000000004,0.7286909799999999
0.7790000000000004,0.7284638858383583
0.7800000000000004,0.7282558049236537
0.7810000000000004,0.7280865933842308
0.7820000000000004,0.7279360315056149
0.7830000000000004,0.7277898785473854
0.7840000000000004,0.7276446168279586
0.7850000000000004,0.7274860147580621
0.7860000000000004,0.7273159017011339
0.7870000000000004,0.72714144
0.7880000000000004,0.7269810985772714
0.7890000000000004,0.7268388259946003
0.7900000000000004,0.7267053126702665
0.7910000000000004,0.7265780612725127
0.7920000000000004,0.72644621
0.7930000000000004,0.7263321281094944
0.7940000000000004,0.7262376028357582
0.7950000000000004,0.7261640414712147
0.7960000000000004,0.72609413
0.7970000000000004,0.7260155689645896
0.7980000000000004,0.7259120280462782
0.7990000000000004,0.7258143419537219
0.8000000000000004,0.7257123010204103
0.8010000000000004,0.7256023299999999
0.8020000000000004,0.7254491385623713
0.8030000000000004,0.7253053760983951
0.8040000000000004,0.7251753226010699
0.8050000000000004,0.7250755409978099
0.8060000000000004,0.7250208296941969
0.8070000000000004,0.7249902497878106
0.8080000000000004,0.7249796403182841
0.8090000000000004,0.7250629083345834
0.8100000000000004,0.72518069
0.8110000000000004,0.7253282717357175
0.8120000000000004,0.7255018443926243
0.8130000000000004,0.7257214756073758
0.8140000000000004,0.7259727674870751
0.8150000000000004,0.7262550000000001
0.8160000000000004,0.7265452161060613
0.8170000000000004,0.7268505196589172
0.8180000000000004,0.7271724835607221
0.8190000000000004,0.7275192665321655
0.8200000000000004,0.7278823937688378
0.8210000000000004,0.7282592778554074
0.8220000000000004,0.7286520482168893
0.8230000000000004,0.7290728057924161
0.8240000000000004,0.7295128100000001
0.8250000000000004,0.7299720645968462
0.8260000000000004,0.7304317483728653
0.8270000000000004,0.7308503916271352
0.8280000000000004,0.7312318061858621
0.8290000000000004,0.7315646400000001
0.8300000000000004,0.7319135770142703
0.8310000000000004,0.7322642903473827
0.8320000000000004,0.7326092031017449
0.8330000000000004,0.7329430600000001
0.8340000000000004,0.7332756533653337
0.8350000000000004,0.7336121873536324
0.8360000000000004,0.7339798689695517
0.8370000000000004,0.7343292765059303
0.8380000000000004,0.7346625900000001
0.8390000000000004,0.7349743840096804
0.8400000000000004,0.7353753531996402
0.8410000000000004,0.7358153412002402
0.8420000000000004,0.7362874652787529
0.8430000000000004,0.7367890550205504
0.8440000000000004,0.7372911099355034
0.8450000000000004,0.7377878850967453
0.8460000000000004,0.7382637804821051
0.8470000000000004,0.7387151100000002
0.8480000000000004,0.7391656645681458
0.8490000000000004,0.739622480456782
0.8500000000000004,0.7401453195432186
0.8510000000000004,0.7406542249109492
0.8520000000000004,0.7411406600000002
0.8530000000000004,0.7415615937813758
0.8540000000000004,0.7419397304691766
0.8550000000000004,0.7422887030205491
0.8560000000000004,0.7426069968170683
0.8570000000000004,0.7429979442344424
0.8580000000000004,0.7434213889175544
0.8590000000000004,0.7438672666236691
0.8600000000000004,0.7442703159695195
0.8610000000000004,0.7446411800000001
0.8620000000000004,0.7449721726250264
0.8630000000000004,0.7452346745058198
0.8640000000000004,0.7454599654941803
0.8650000000000004,0.7456385482141822
0.8660000000000004,0.74576449
0.8670000000000004,0.7458726828980291
0.8680000000000004,0.7460175853925304
0.8690000000000004,0.7461973364049799
0.8700000000000004,0.7464198500000001
0.8710000000000004,0.7466062313852142
0.8720000000000004,0.7467447514447277
0.8730000000000004,0.7468169878329084
0.8740000000000004,0.7468144900250004
0.8750000000000004,0.74676192
0.8760000000000004,0.746658328253465
0.8770000000000004,0.7464836705288734
0.8780000000000004,0.7461679663140841
0.8790000000000004,0.7457278444012438
0.8800000000000004,0.7451268399999996
0.8810000000000004,0.7444239186255684
0.8820000000000005,0.7438551970616466
0.8830000000000005,0.7434754475948757
0.8840000000000005,0.7435221100000001
0.8850000000000005,0.7437688737938382
0.8860000000000005,0.7441482590382387
0.8870000000000005,0.7446001709617617
0.8880000000000005,0.7450555554461546
0.8890000000000005,0.7454969300000002
0.8900000000000005,0.7459146420897419
0.8910000000000005,0.7461236099481027
0.8920000000000005,0.7461218800345983
0.8930000000000005,0.7458716625022249
0.8940000000000005,0.74516050806048
0.8950000000000005,0.7439665468816552
0.8960000000000005,0.7423106296775154
0.8970000000000005,0.7400737623688463
0.8980000000000005,0.7368672499999983
0.8990000000000005,0.7331106877982759
0.9000000000000005,0.7288905158403645
0.9010000000000004,0.7246825341596317
0.9020000000000004,0.7209091577336754
0.9030000000000004,0.7173160899999984
0.9040000000000004,0.7137032449029471
0.9050000000000004,0.7094483824256765
0.9060000000000004,0.704862571716212
0.9070000000000004,0.7000138084876825
0.9080000000000004,0.6955307937683359
0.9090000000000004,0.6919076468138581
0.9100000000000004,0.6892483397792096
0.9110000000000004,0.6883401390814812
0.9120000000000004,0.6895315100000011
0.9130000000000004,0.6920692082717673
0.9140000000000004,0.6958963969050568
0.9150000000000004,0.7001265653966321
0.9160000000000004,0.7038249630161321
0.9170000000000004,0.706927960000001
0.9180000000000004,0.7091556642983861
0.9190000000000004,0.7113705835524236
0.9200000000000004,0.7137573522645239
0.9210000000000004,0.7165287100000018
0.9220000000000004,0.7200186107068091
0.9230000000000004,0.7240893030164814
0.9240000000000004,0.7287401269835229
0.9250000000000004,0.7337134002672052
0.9260000000000004,0.7384585100000024
0.9270000000000004,0.7428942077352566
0.9280000000000004,0.746667694463478
0.9290000000000004,0.7491498103576832
0.9300000000000004,0.7508599628986299
0.9310000000000004,0.7518283711677117
0.9320000000000004,0.7519451286517671
0.9330000000000004,0.7513777170223486
0.9340000000000004,0.7502180531936314
0.9350000000000004,0.7485467799999994
0.9360000000000004,0.7474171430894305
0.9370000000000004,0.7467260964095435
0.9380000000000004,0.7465465735904563
0.9390000000000004,0.7471316441491418
0.9400000000000004,0.7484096300000012
0.9410000000000004,0.7503754431845333
0.9420000000000004,0.7530346774465291
0.9430000000000004,0.7559495617023162
0.9440000000000004,0.7589489500061015
0.9450000000000004,0.7618364365028664
0.9460000000000004,0.7644867179818022
0.9470000000000004,0.7668858080272999
0.9480000000000004,0.7689763690944829
0.9490000000000004,0.7702742200000005
0.9500000000000004,0.7711877859295596
0.9510000000000004,0.7717807355679774
0.9520000000000004,0.7720591344320229
0.9530000000000004,0.7724100364909651
0.9540000000000004,0.7728074800000002
0.9550000000000004,0.7732505895308955
0.9560000000000004,0.7737271349551524
0.9570000000000004,0.7742256400298988
0.9580000000000004,0.7747432600000004
0.9590000000000004,0.7752727949382496
0.9600000000000004,0.7757666194839261
0.9610000000000004,0.7762408157741115
0.9620000000000004,0.7766985854223086
0.9630000000000004,0.7771596300000003
0.9640000000000004,0.7776827859004183
0.9650000000000004,0.7782728286581674
0.9660000000000004,0.7788947675612223
0.9670000000000004,0.7794703142445428
0.9680000000000004,0.7800054648148484
0.9690000000000004,0.7804869484681768
0.9700000000000004,0.7809103572977353
0.9710000000000004,0.7812691228247284
0.9720000000000004,0.7815495700000001
0.9730000000000004,0.7817556314984151
0.9740000000000004,0.7819054718011279
0.9750000000000004,0.7819955281988721
0.9760000000000004,0.7819955899994001
0.9770000000000004,0.7819069000000001
0.9780000000000004,0.7817368472754455
0.9790000000000004,0.7814643910613468
0.9800000000000004,0.7811664359591018
0.9810000000000004,0.7808523231411313
0.9820000000000004,0.7805243666698665
0.9830000000000004,0.7801913519466025
0.9840000000000004,0.7797886820800958
0.9850000000000004,0.7793216746700932
0.9860000000000004,0.7787705699999997
0.9870000000000004,0.7781526938803385
0.9880000000000004,0.7775407281176749
0.9890000000000004,0.7769466118823243
0.9900000000000004,0.77624291703697
0.9910000000000004,0.7754617899999996
0.9920000000000004,0.7746197424414242
0.9930000000000004,0.7737418146596665
0.9940000000000004,0.7728971368935549
0.9950000000000006,0.7719781999999994
0.9960000000000006,0.7709283674298735
0.9970000000000006,0.7696713557338126
0.9980000000000006,0.7684580463992794
0.9990000000000006,0.7674636299440984
1.0000000000000004,0.7664700199999995
1.0010000000000006,0.7653839599999993
1.002000000000001,0.7643237699999992
1.0030000000000006,0.7630976999999992
1.0040000000000004,0.7619182758214174
1.0050000000000006,0.7609764899999993
1.006000000000001,0.7600369499999992
1.0070000000000006,0.7587225999999994
1.0080000000000005,0.7573534299999994
1.0090000000000006,0.7560317453434651
1.010000000000001,0.7547851799999992
1.0110000000000006,0.753518339999999
1.0120000000000005,0.7520622599999993
1.0130000000000006,0.7506027199999992
1.014000000000001,0.7494562246495343
1.0150000000000006,0.7485729499999997
1.0160000000000005,0.7481465299999999
1.0170000000000006,0.7478089899999999
1.018000000000001,0.74761915
1.0190000000000006,0.7475779741175883
1.0200000000000005,0.7479530000000002
1.0210000000000006,0.7485294300000007
1.022000000000001,0.7495362200000006
1.0230000000000006,0.7505886600000008
1.0240000000000005,0.7517083300000006
1.0250000000000006,0.7528820600000009
1.0260000000000007,0.7541342400000007
1.0270000000000006,0.7553523200000005
1.0280000000000005,0.7566139700000006
1.0290000000000006,0.7580694000000008
1.0300000000000007,0.7597371300000011
1.0310000000000006,0.761360700000001
1.0320000000000005,0.7629188066253383
1.0330000000000006,0.764485060000001
1.0340000000000007,0.7660418700000009
1.0350000000000006,0.7673559800000008
1.0360000000000005,0.7685421100000005
1.0370000000000006,0.7697203138446159
1.0380000000000007,0.7708587600000006
1.0390000000000006,0.7718119000000004
1.0400000000000005,0.7726572800000003
1.0410000000000006,0.7734088300000005
1.0420000000000007,0.7740467762053799
1.0430000000000006,0.7744544100000003
1.0440000000000005,0.7747105400000001
1.0450000000000006,0.7749842400000002
1.0460000000000007,0.7753376400000002
1.0470000000000006,0.7754773960243977
1.0480000000000005,0.7756962800000002
1.0490000000000006,0.7762935800000003
1.0500000000000007,0.7768679300000003
1.0510000000000006,0.7773498300000004
1.0520000000000005,0.7777702200000002
1.0530000000000006,0.7782001500000003
1.0540000000000007,0.7786589900000004
1.0550000000000006,0.7792052042655737
1.0560000000000005,0.7798478600000002
1.0570000000000006,0.7804586900000005
1.0580000000000007,0.7810469300000005
1.0590000000000006,0.7816342100000001
1.0600000000000005,0.7820057260123987
1.0610000000000006,0.7819658499999999
1.0620000000000007,0.7817673099999999
1.0630000000000006,0.78165442
1.0640000000000005,0.78159654
1.0650000000000006,0.7814814515088491
1.0660000000000007,0.7812849299999999
1.0670000000000006,0.78114897
1.0680000000000005,0.78111529
1.0690000000000006,0.7811452700000001
1.0700000000000007,0.7813780667203282
1.0710000000000006,0.7818416400000004
1.0720000000000005,0.7824881100000003
1.0730000000000006,0.7832301300000005
1.0740000000000007,0.7840358600000006
1.0750000000000006,0.7848346800000007
1.0760000000000003,0.7857723800000007
1.0770000000000006,0.7867882800000007
1.0780000000000007,0.7878506086601348
1.0790000000000006,0.7889372100000007
1.0800000000000003,0.7900083100000005
1.0810000000000006,0.7909598400000004
1.0820000000000007,0.7916746100000004
1.0830000000000006,0.7923604373402665
1.0840000000000003,0.7930338400000002
1.0850000000000006,0.7935808300000003
1.0860000000000007,0.7941457600000006
1.0870000000000006,0.7947858600000003
1.0880000000000003,0.7953605125347469
1.0890000000000006,0.7957873900000002
1.0900000000000007,0.7961481800000002
1.0910000000000006,0.7965528400000004
1.0920000000000003,0.7969951600000003
1.0930000000000006,0.7974292765883414
1.0940000000000007,0.7977752100000002
1.0950000000000006,0.7980829500000002
1.0960000000000003,0.7983995700000001
1.0970000000000006,0.7985526900000001
1.0980000000000008,0.7986530700000002
1.0990000000000006,0.7988643600000002
1.1000000000000003,0.79911244
1.1010000000000006,0.79917204
1.1020000000000008,0.7990984899999999
1.1030000000000006,0.79890484
1.1040000000000003,0.79882199
1.1050000000000006,0.79882687
1.1060000000000008,0.7988337707429256
1.1070000000000009,0.7986411999999996
1.1080000000000003,0.7982193799999997
1.1090000000000009,0.7976993899999997
1.1100000000000008,0.7971178299999997
1.1110000000000009,0.7966475130906906
1.1120000000000003,0.7962784199999998
1.1130000000000009,0.7958804999999997
1.1140000000000008,0.7954276799999996
1.1150000000000009,0.7949596599999996
1.1160000000000003,0.7944369222737723
1.1170000000000009,0.7939014999999997
1.1180000000000008,0.7933329299999996
1.1190000000000009,0.7927943499999996
1.1200000000000006,0.7922592199999998
1.1210000000000009,0.7916757483471649
1.1220000000000008,0.7909392699999995
1.1230000000000009,0.7902066699999993
1.1240000000000006,0.7892873899999996
1.1250000000000009,0.7883318699999989
1.1260000000000008,0.7869114299999984
1.127000000000001,0.7851747899999988
1.1280000000000006,0.7832925299999987
1.129000000000001,0.7812118948465135
1.1300000000000008,0.7786603599999972
1.131000000000001,0.7754110699999978
1.1320000000000006,0.7720365499999984
1.133000000000001,0.7682044499999974
1.1340000000000008,0.7641593822167744
1.135000000000001,0.7587815499999965
1.1360000000000006,0.7534408599999961
1.137000000000001,0.7475737299999962
1.1380000000000008,0.7416618499999931
1.139000000000001,0.7338781383711582
