wave,Decane
0.4,0.7186467360221797
0.401,0.7209339333777325
0.402,0.7232717066222676
0.40299999999999997,0.7254429500000001
0.40399999999999997,0.7277127873016271
0.405,0.73017943
0.406,0.7326015430600389
0.407,0.7349075469399612
0.408,0.7370745683567329
0.409,0.7389102416432672
0.41,0.7411080000000001
0.411,0.7434606364736353
0.412,0.74588543
0.413,0.7481162205430946
0.414,0.7501705300000001
0.415,0.7520622793515129
0.416,0.7539974306484871
0.417,0.75603354
0.418,0.7580970893645065
0.419,0.7597333800000001
0.42,0.7615207579373208
0.421,0.76331449
0.422,0.7649883172051559
0.423,0.7667088327948443
0.424,0.7683252246326074
0.425,0.7697884853673927
0.4260000000000001,0.7713276700000001
0.4270000000000001,0.772730662697473
0.4280000000000001,0.7740004100000001
0.4290000000000001,0.7752171320076598
0.4300000000000001,0.7764178979923403
0.4310000000000001,0.7775478494769105
0.4320000000000001,0.7784955405230897
0.4330000000000001,0.77930003
0.4340000000000001,0.7800548774874251
0.4350000000000001,0.78080362
0.4360000000000001,0.7813509747271055
0.4370000000000001,0.7818236852728946
0.4380000000000001,0.7822415840840183
0.4390000000000001,0.7826499859159817
0.4400000000000001,0.78291237
0.4410000000000001,0.7831402977207228
0.4420000000000001,0.78358138
0.4430000000000001,0.7838410720766585
0.4440000000000001,0.7840487379233416
0.4450000000000001,0.7842642704409911
0.4460000000000001,0.7843083695590088
0.4470000000000001,0.78451425
0.4480000000000001,0.7849386257562424
0.4490000000000001,0.78582251
0.4500000000000001,0.7867621903637928
0.4510000000000001,0.7877985696362073
0.4520000000000001,0.789138574403712
0.4530000000000001,0.7905789455962882
0.4540000000000001,0.7921649800000002
0.4550000000000001,0.7940096715530846
0.4560000000000001,0.7956224100000001
0.4570000000000001,0.7971241640647595
0.4580000000000001,0.7985306400000001
0.4590000000000001,0.7999153238143238
0.4600000000000001,0.8012967561856763
0.4610000000000001,0.8026619000000002
0.4620000000000001,0.8039737768812313
0.4630000000000001,0.8052265000000002
0.4640000000000001,0.8065309049141508
0.4650000000000001,0.8080223200000001
0.4660000000000001,0.8095018446439073
0.4670000000000001,0.8109662353560929
0.4680000000000001,0.812418116052479
0.4690000000000001,0.8140233639475211
0.4700000000000001,0.8156877200000002
0.4710000000000001,0.8173969571927282
0.4720000000000001,0.8191162300000001
0.4730000000000001,0.8208853785247298
0.4740000000000001,0.8227378514752706
0.4750000000000001,0.8247733897836045
0.4760000000000001,0.8267517502163959
0.4770000000000001,0.8287751100000001
0.4780000000000001,0.830884180822092
0.4790000000000001,0.8329663900000002
0.4800000000000001,0.8351680829527411
0.4810000000000001,0.8374633570472593
0.4820000000000001,0.8397470342538151
0.4830000000000001,0.8421724157461854
0.4840000000000001,0.8446224900000002
0.4850000000000001,0.8470030761941383
0.4860000000000001,0.8494722200000003
0.4870000000000001,0.8519922157492853
0.4880000000000001,0.8545671442507153
0.4890000000000001,0.8571657161403774
0.4900000000000001,0.8597797538596231
0.4910000000000001,0.8624212100000004
0.4920000000000001,0.8652329718823816
0.4930000000000001,0.8680426500000004
0.4940000000000001,0.8708150069619307
0.4950000000000001,0.8735112000000003
0.4960000000000001,0.8763938788392236
0.4970000000000001,0.8792778011607771
0.4980000000000001,0.8821134600000003
0.4990000000000001,0.8849490016445839
0.5000000000000001,0.8877766700000004
0.5010000000000001,0.8905949282150648
0.5020000000000001,0.8934164341007953
0.5030000000000001,0.8962197939328037
0.5040000000000001,0.8989854223437236
0.5050000000000001,0.9017075300000004
0.5060000000000001,0.9044504147894608
0.5070000000000001,0.9071898878158094
0.5080000000000001,0.9099375650464508
0.5090000000000001,0.9125992100000004
0.5100000000000001,0.91517599497225
0.5110000000000001,0.9176732201195956
0.5120000000000001,0.9201791998804052
0.5130000000000001,0.9227379344126444
0.5140000000000001,0.9252553000000002
0.5150000000000001,0.9275328129464592
0.5160000000000001,0.9298274575167246
0.5170000000000001,0.9320780149888508
0.5180000000000001,0.9342661881182815
0.5190000000000001,0.936367229558296
0.5200000000000001,0.9383230561877908
0.5210000000000001,0.9401324457183144
0.5220000000000001,0.941874312581352
0.5230000000000001,0.9435604200000002
0.5240000000000001,0.945179655077751
0.5250000000000001,0.9466874288164474
0.5260000000000001,0.9481282511835528
0.5270000000000001,0.9494998962835632
0.5280000000000001,0.95078808
0.5290000000000001,0.9520647744418446
0.5300000000000001,0.9532868649401532
0.5310000000000001,0.9544515367065648
0.5320000000000001,0.9556079984353844
0.5330000000000001,0.9567052805430056
0.5340000000000001,0.9577595810561472
0.5350000000000001,0.9588123884157794
0.5360000000000001,0.9597855702682055
0.5370000000000001,0.96071827
0.5380000000000001,0.9616389989354788
0.5390000000000001,0.9625325464685768
0.5400000000000001,0.9634148323542824
0.5410000000000001,0.9642898912494126
0.5420000000000001,0.96512133
0.5430000000000001,0.9659605772737364
0.5440000000000002,0.9668242640893956
0.5450000000000002,0.9678072703398036
0.5460000000000002,0.96877331
0.5470000000000002,0.9697454701400016
0.5480000000000002,0.9707594699120036
0.5490000000000002,0.9717550700879968
0.5500000000000002,0.9727600099505996
0.5510000000000002,0.97378546
0.5520000000000002,0.9747921301086024
0.5530000000000002,0.9758029903056848
0.5540000000000002,0.9768131797962104
0.5550000000000002,0.9778086400454006
0.5560000000000002,0.978757449389594
0.5570000000000002,0.9796964095232241
0.5580000000000002,0.9806725707151644
0.5590000000000002,0.9816121312088122
0.5600000000000002,0.98253125
0.5610000000000002,0.983434929369294
0.5620000000000002,0.9843718595280192
0.5630000000000002,0.9853482604719812
0.5640000000000002,0.9863446900357004
0.5650000000000002,0.9872551000000002
0.5660000000000002,0.9881388073917742
0.5670000000000002,0.9890083962645868
0.5680000000000002,0.9898838824902756
0.5690000000000002,0.9908032308065082
0.5700000000000002,0.9917284392130924
0.5710000000000002,0.9926497471975404
0.5720000000000002,0.99350962420369
0.5730000000000002,0.9943359417368348
0.5740000000000002,0.9951415100000002
0.5750000000000002,0.9960018493025932
0.5760000000000002,0.9969321095220194
0.5770000000000002,0.9979082104779812
0.5780000000000002,0.9989212698693988
0.5790000000000002,0.9998355500000002
0.5800000000000002,1.0007051167081673
0.5810000000000002,1.001540525825709
0.5820000000000002,1.002401382782861
0.5830000000000002,1.0033976000000002
0.5840000000000002,1.0045178105021049
0.5850000000000002,1.0055680165411731
0.5860000000000002,1.006395075188241
0.5870000000000002,1.00704569349387
0.5880000000000002,1.0074992000000005
0.5890000000000002,1.0081304076601534
0.5900000000000002,1.0088964278626071
0.5910000000000002,1.009825181424929
0.5920000000000002,1.010764690604906
0.5930000000000002,1.0115548060840611
0.5940000000000002,1.0121632060376982
0.5950000000000002,1.012465090943453
0.5960000000000002,1.0129119910619109
0.5970000000000002,1.0134948
0.5980000000000002,1.014274207656077
0.5990000000000002,1.015039814653414
0.6000000000000002,1.0157724853465864
0.6010000000000002,1.0164460932639328
0.6020000000000002,1.0169990000000002
0.6030000000000002,1.0175347052071042
0.6040000000000002,1.0180554097675116
0.6050000000000002,1.0183809934883257
0.6060000000000002,1.018718196627966
0.6070000000000002,1.0190696038510385
0.6080000000000002,1.0194547074036298
0.6090000000000002,1.0198248888945554
0.6100000000000002,1.0201066971819437
0.6110000000000002,1.0202127
0.6120000000000002,1.020188699223992
0.6130000000000002,1.020111097796088
0.6140000000000002,1.0200009022039118
0.6150000000000002,1.0202472975359755
0.6160000000000002,1.0206299
0.6170000000000002,1.0210967084180842
0.6180000000000002,1.0215176095875207
0.6190000000000002,1.0218371936083197
0.6200000000000002,1.0220858
0.6210000000000002,1.0222572019420195
0.6220000000000002,1.0224514039518025
0.6230000000000002,1.0226489940722965
0.6240000000000002,1.0228471980179603
0.6250000000000002,1.023037
0.6260000000000002,1.0232587024410489
0.6270000000000002,1.0235028076136192
0.6280000000000002,1.0237565949242535
0.6290000000000002,1.0241111964539646
0.6300000000000002,1.024489
0.6310000000000002,1.0248319085255737
0.6320000000000002,1.0252581872116393
0.6330000000000002,1.025679791567916
0.6340000000000002,1.0260789000000001
0.6350000000000002,1.026476403567036
0.6360000000000002,1.0268331066197351
0.6370000000000002,1.0271640933802648
0.6380000000000002,1.0275498961419611
0.6390000000000002,1.0278947
0.6400000000000002,1.0281849018640374
0.6410000000000002,1.028371306086696
0.6420000000000002,1.028574195942203
0.6430000000000002,1.0287256984849849
0.6440000000000002,1.0287956015500157
0.6450000000000002,1.0289506047437629
0.6460000000000002,1.029187792884356
0.6470000000000002,1.0294968969089384
0.6480000000000002,1.0298245000000001
0.6490000000000002,1.0301503032630328
0.6500000000000002,1.0304766066257351
0.6510000000000002,1.0308078933742653
0.6520000000000002,1.0311136969419694
0.6530000000000002,1.0314450000000002
0.6540000000000002,1.0318238061900622
0.6550000000000002,1.0321333090115494
0.6560000000000002,1.0324336939923004
0.6570000000000003,1.0327289970469706
0.6580000000000003,1.0330199028900289
0.6590000000000003,1.0333089058777059
0.6600000000000003,1.033602791183441
0.6610000000000003,1.0339204968229363
0.6620000000000003,1.0341761
0.6630000000000003,1.0344090022170442
0.6640000000000003,1.0346307096055196
0.6650000000000003,1.03495089359632
0.6660000000000003,1.0352633968749692
0.6670000000000003,1.0355598
0.6680000000000003,-2.4598770321652416e+29
0.6690000000000003,-1.2299631018452684e+34
0.6700000000000003,-1.23e+34
0.6710000000000003,-1.23e+34
0.6720000000000003,-1.23e+34
0.6730000000000003,-1.23e+34
0.6740000000000003,-1.23e+34
0.6750000000000003,-1.23e+34
0.6760000000000003,-1.23e+34
0.6770000000000003,-1.23e+34
0.6780000000000003,-1.23e+34
0.6790000000000003,-1.23e+34
0.6800000000000003,-1.23e+34
0.6810000000000003,1.0399200028370286
0.6820000000000003,1.0402037127993602
0.6830000000000003,1.04084368080096
0.6840000000000003,1.0417389820938212
0.6850000000000003,1.0426097000000003
0.6860000000000003,1.043323605598056
0.6870000000000003,-2.4599016436064265e+29
0.6880000000000003,-1.2299754009842467e+34
0.6890000000000003,-1.23e+34
0.6900000000000003,-1.23e+34
0.6910000000000003,-1.23e+34
0.6920000000000003,-1.23e+34
0.6930000000000003,-1.23e+34
0.6940000000000003,-1.23e+34
0.6950000000000003,-1.23e+34
0.6960000000000003,-1.23e+34
0.6970000000000003,-1.23e+34
0.6980000000000003,-1.23e+34
0.6990000000000003,-1.229999999999727e+34
0.7000000000000003,1.0459847008870091
0.7010000000000003,1.0460734060437584
0.7020000000000003,1.0463755939562418
0.7030000000000003,1.0467925958299584
0.7040000000000003,1.0472958
0.7050000000000003,1.047667403784038
0.7060000000000003,1.0478565995320233
0.7070000000000003,1.0478410003119845
0.7080000000000003,1.0475178
0.7090000000000003,1.0475019033440336
0.7100000000000003,1.047836321388931
0.7110000000000003,1.0489057679166045
0.7120000000000003,1.0496532925248503
0.7130000000000003,1.0501051000000001
0.7140000000000003,1.0501377967459349
0.7150000000000003,1.0498123914444275
0.7160000000000003,1.0495272057037146
0.7170000000000003,1.0493827014450143
0.7180000000000003,1.0493410993639936
0.7190000000000003,1.0492774983280837
0.7200000000000003,1.0491939025078745
0.7210000000000003,1.0490986019060191
0.7220000000000003,1.0491063999999999
0.7230000000000003,1.0492036022150222
0.7240000000000003,1.0494251029138837
0.7250000000000003,1.0495707970861166
0.7260000000000003,1.0496650990569905
0.7270000000000003,1.0497062
0.7280000000000003,1.049707200747015
0.7290000000000003,1.0497819041457928
0.7300000000000003,1.0499200972361382
0.7310000000000003,1.050061298587986
0.7320000000000003,1.0501570006330063
0.7330000000000003,1.0502203005899706
0.7340000000000003,1.0502497991150443
0.7350000000000003,1.0503247992499851
0.7360000000000003,1.0503874
0.7370000000000003,1.050411900112001
0.7380000000000003,1.0504230987660494
0.7390000000000003,1.0503614012339506
0.7400000000000003,1.0502553010610105
0.7410000000000003,1.0503788
0.7420000000000003,1.0506083055740558
0.7430000000000003,1.0508870078056096
0.7440000000000003,1.0511471947962605
0.7450000000000003,1.0514722000000003
0.7460000000000003,1.05187030498105
0.7470000000000003,1.0523684130093498
0.7480000000000003,1.053018880485976
0.7490000000000003,1.053615194036881
0.7500000000000003,1.0541326000000004
0.7510000000000003,1.0544771024930502
0.7520000000000003,1.0547264048657563
0.7530000000000003,1.0548885967561623
0.7540000000000003,1.054922599659997
0.7550000000000003,1.0548426000000002
0.7560000000000003,1.0547342979761012
0.7570000000000003,1.0546331030358482
0.7580000000000003,1.0547551975579756
0.7590000000000003,1.0549822
0.7600000000000003,1.0553107048660488
0.7610000000000003,1.0557973128714857
0.7620000000000003,1.056440887128515
0.7630000000000003,1.0572374920339207
0.7640000000000003,1.0582758000000003
0.7650000000000003,1.0594902126452532
0.7660000000000003,1.0607547375791215
0.7670000000000003,1.062007374947253
0.7680000000000003,1.0630747893258938
0.7690000000000003,1.0640833095860962
0.7700000000000004,1.0650419158152096
0.7710000000000004,1.0658326762771866
0.7720000000000004,1.066564092685854
0.7730000000000004,1.0672513
0.7740000000000004,1.067913705767058
0.7750000000000004,1.0684904106955724
0.7760000000000004,1.069025189304428
0.7770000000000004,1.0695318949329495
0.7780000000000004,1.0700355
0.7790000000000004,1.0705100088240884
0.7800000000000004,1.0709512160791963
0.7810000000000004,1.0714871892805362
0.7820000000000004,1.0719527953439536
0.7830000000000004,1.0723714042860428
0.7840000000000004,1.0728000081075948
0.7850000000000004,1.0732053878386079
0.7860000000000004,1.0736283957699155
0.7870000000000004,1.0741174000000002
0.7880000000000004,1.0745440043820875
0.7890000000000004,1.074982214021299
0.7900000000000004,1.0754495906524677
0.7910000000000004,1.0758578959169594
0.7920000000000004,1.0762776000000005
0.7930000000000004,1.0766890060716965
0.7940000000000004,1.0769925908924556
0.7950000000000004,1.07734299299193
0.7960000000000004,1.0776938000000005
0.7970000000000004,1.0779928026440266
0.7980000000000004,1.0782572045878165
0.7990000000000004,1.0784865954121838
0.8000000000000004,1.0786752981129812
0.8010000000000004,1.0789828
0.8020000000000004,1.0793370037550751
0.8030000000000004,1.0797125078686067
0.8040000000000004,1.0799747947542624
0.8050000000000004,1.0802268974789746
0.8060000000000004,1.0804917031520318
0.8070000000000004,1.0808069059977004
0.8080000000000004,1.08110679100345
0.8090000000000004,1.0813732946699468
0.8100000000000004,1.081593
0.8110000000000004,1.0817523015270154
0.8120000000000004,1.0819050034458622
0.8130000000000004,1.082077296554138
0.8140000000000004,1.0824651961209613
0.8150000000000004,1.0828463000000002
0.8160000000000004,1.0832037058160584
0.8170000000000004,1.0834945069896509
0.8180000000000004,1.083727495340233
0.8190000000000004,1.0839018982559827
0.8200000000000004,1.0840027013090132
0.8210000000000004,1.0841336011939402
0.8220000000000004,1.0841932982090894
0.8230000000000004,1.0841857000760011
0.8240000000000004,1.0841855
0.8250000000000004,1.084195900197002
0.8260000000000004,1.0842156006679733
0.8270000000000004,1.0842489993320268
0.8280000000000004,1.0843533989559897
0.8290000000000004,1.0844476
0.8300000000000004,1.0844890034100343
0.8310000000000004,1.0846595053907306
0.8320000000000004,1.08483919640618
0.8330000000000004,1.0850201000000002
0.8340000000000004,1.0852237015580155
0.8350000000000004,1.0853795022498876
0.8360000000000004,1.0854919966251686
0.8370000000000004,1.0855354995649913
0.8380000000000004,1.0856822
0.8390000000000004,1.0858364010740216
0.8400000000000004,1.0859437997420127
0.8410000000000004,1.0859352001719913
0.8420000000000004,1.085934400008
0.8430000000000004,1.0859553003670035
0.8440000000000004,1.0859920017939104
0.8450000000000004,1.0860816973091345
0.8460000000000004,1.08618189799598
0.8470000000000004,1.0861851
0.8480000000000004,1.0861657000630007
0.8490000000000004,1.0861720015059395
0.8500000000000004,1.08624729849406
0.8510000000000004,1.0862524999479994
0.8520000000000004,1.086208
0.8530000000000004,1.086115699302986
0.8540000000000004,1.086045999736013
0.8550000000000004,1.0860372001759913
0.8560000000000004,1.0860554998169982
0.8570000000000004,1.0860038995389951
0.8580000000000004,1.0859577989760512
0.8590000000000004,1.085906601535923
0.8600000000000004,1.0858368006980141
0.8610000000000004,1.0856991000000005
0.8620000000000004,1.0855589986729866
0.8630000000000004,1.0854262945442184
0.8640000000000004,1.0851535054557817
0.8650000000000004,1.0849420021150211
0.8660000000000004,1.0847716
0.8670000000000004,1.0845795957439577
0.8680000000000004,1.0843667943452826
0.8690000000000004,1.0841783037698114
0.8700000000000004,1.0840719999999997
0.8710000000000004,1.0837538967449671
0.8720000000000004,1.0834283942382879
0.8730000000000004,1.0831403086425675
0.8740000000000004,1.0828006033970676
0.8750000000000004,1.0824801000000002
0.8760000000000004,1.082156695603912
0.8770000000000004,1.0817170816199189
0.8780000000000004,1.081104412253387
0.8790000000000004,1.08040250701907
0.8800000000000004,1.0796690999999998
0.8810000000000004,1.0790068898665064
0.8820000000000005,1.0785002152002396
0.8830000000000005,1.0782033059380594
0.8840000000000005,1.0781188
0.8850000000000005,1.0780089982629826
0.8860000000000005,1.0778352908283668
0.8870000000000005,1.077376709171633
0.8880000000000005,1.0768193055740554
0.8890000000000005,1.0761750999999995
0.8900000000000005,1.0754121915168298
0.8910000000000005,1.0745638756172189
0.8920000000000005,1.073751116255187
0.8930000000000005,1.0730292072190717
0.8940000000000005,1.0721736901329009
0.8950000000000005,1.071186977425128
0.8960000000000005,1.0700582338623064
0.8970000000000005,1.0686759138232758
0.8980000000000005,1.0670088999999991
0.8990000000000005,1.0651281791457905
0.9000000000000005,1.063042762835486
0.9010000000000004,1.0611845371645126
0.9020000000000004,1.0594685171601708
0.9030000000000004,1.0579167999999994
0.9040000000000004,1.0562903645016442
0.9050000000000004,1.0545154416349174
0.9060000000000004,1.0525699389100536
0.9070000000000004,1.050288022819227
0.9080000000000004,1.0477728737977368
0.9090000000000004,1.0451526498085086
0.9100000000000004,1.0426430752872344
0.9110000000000004,1.0407556188743765
0.9120000000000004,1.0393982999999998
0.9130000000000004,1.0387110991389827
0.9140000000000004,1.038625005843708
0.9150000000000004,1.038819796104195
0.9160000000000004,1.0392502956949572
0.9170000000000004,1.0394304
0.9180000000000004,1.0390226812489372
0.9190000000000004,1.0380851281265933
0.9200000000000004,1.0364369329643288
0.9210000000000004,1.0343138999999986
0.9220000000000004,1.031930374032739
0.9230000000000004,1.0293336454421809
0.9240000000000004,1.0266057545578164
0.9250000000000004,1.0238389276682751
0.9260000000000004,1.0210581999999986
0.9270000000000004,1.01849707804756
0.9280000000000004,1.0163018456937143
0.9290000000000004,1.0144916362041891
0.9300000000000004,1.01338461107011
0.9310000000000004,1.0129572013420134
0.9320000000000004,1.0130914170831462
0.9330000000000004,1.0139455743752817
0.9340000000000004,1.0158771613676143
0.9350000000000004,1.0183375000000012
0.9360000000000004,1.021282934033342
0.9370000000000004,1.0246862742890306
0.9380000000000004,1.0284007257109733
0.9390000000000004,1.032309760909611
0.9400000000000004,1.036074200000002
0.9410000000000004,1.039612866120663
0.9420000000000004,1.0429188874156308
0.9430000000000004,1.0458327417229152
0.9440000000000004,1.0483788745387466
0.9450000000000004,1.0506281192381934
0.9460000000000004,1.0525519301484936
0.9470000000000004,1.054059354777262
0.9480000000000004,1.0552657879357592
0.9490000000000004,1.0562264000000003
0.9500000000000004,1.0570470068990692
0.9510000000000004,1.0577369114135438
0.9520000000000004,1.0583075885864568
0.9530000000000004,1.0587055960199605
0.9540000000000004,1.0589936000000004
0.9550000000000004,1.0592602052700528
0.9560000000000004,1.0595237000959952
0.9570000000000004,1.059526899936003
0.9580000000000004,1.0595356000000002
0.9590000000000004,1.059546499815998
0.9600000000000004,1.0595280998860055
0.9610000000000004,1.0595224001709915
0.9620000000000004,1.0595039001850035
0.9630000000000004,1.0594333
0.9640000000000004,1.059262198832977
0.9650000000000004,1.0591454998380079
0.9660000000000004,1.059140100107995
0.9670000000000004,1.0590354010470104
0.9680000000000004,1.0589191986459865
0.9690000000000004,1.0587837952962351
0.9700000000000004,1.0585486070556474
0.9710000000000004,1.058367303626036
0.9720000000000004,1.0582026000000002
0.9730000000000004,1.058011897624976
0.9740000000000004,1.0577743956161751
0.9750000000000004,1.0575552043838243
0.9760000000000004,1.0573822017300172
0.9770000000000004,1.0570877999999997
0.9780000000000004,1.0568215977419546
0.9790000000000004,1.0565957962711865
0.9800000000000004,1.0564715024858755
0.9810000000000004,1.0562663020520204
0.9820000000000004,1.055973794423944
0.9830000000000004,1.055416188850557
0.9840000000000004,1.0548587167241636
0.9850000000000004,1.0541643069441389
0.9860000000000004,1.0535175999999995
0.9870000000000004,1.052868693831938
0.9880000000000004,1.052251886438542
0.9890000000000004,1.0515738135614572
0.9900000000000004,1.0509030067080667
0.9910000000000004,1.0500673999999997
0.9920000000000004,1.0491625846918466
0.9930000000000004,1.0483971804739758
0.9940000000000004,1.0477463130173488
0.9950000000000006,1.0470501999999997
0.9960000000000006,1.0463329935659351
0.9970000000000006,1.045689588858557
0.9980000000000006,1.045132516712164
0.9990000000000006,1.0445380059451186
1.0000000000000004,1.0435773999999995
1.0010000000000006,1.0426283999999997
1.002000000000001,1.0420904999999998
1.0030000000000006,1.041604399999999
1.0040000000000004,1.0406716892210772
1.0050000000000006,1.0395638999999994
1.006000000000001,1.0385579999999994
1.0070000000000006,1.0377058999999995
1.0080000000000005,1.0366993999999994
1.0090000000000006,1.0354015861913803
1.010000000000001,1.0342634999999991
1.0110000000000006,1.0333886999999993
1.0120000000000005,1.0323893999999991
1.0130000000000006,1.0309538999999992
1.014000000000001,1.0296150338866106
1.0150000000000006,1.0291201999999997
1.0160000000000005,1.0286736
1.0170000000000006,1.0279910999999995
1.018000000000001,1.0273171999999997
1.0190000000000006,1.0267392577942205
1.0200000000000005,1.0263633
1.0210000000000006,1.0259284999999996
1.022000000000001,1.0253203999999998
1.0230000000000006,1.0248527999999997
1.0240000000000005,1.0245816999999997
1.0250000000000006,1.0243019999999998
1.0260000000000007,1.0240200000000002
1.0270000000000006,1.0237719
1.0280000000000005,1.0236243
1.0290000000000006,1.0234603999999996
1.0300000000000007,1.0230824999999997
1.0310000000000006,1.0226788999999996
1.0320000000000005,1.0221757375062492
1.0330000000000006,1.0215507999999995
1.0340000000000007,1.0208579999999996
1.0350000000000006,1.0203223999999995
1.0360000000000005,1.0199026999999998
1.0370000000000006,1.0195008653334665
1.0380000000000007,1.0191541999999998
1.0390000000000006,1.0189108
1.0400000000000005,1.0186743
1.0410000000000006,1.0186507
1.0420000000000007,1.0187623888311168
1.0430000000000006,1.0189992000000003
1.0440000000000005,1.0191983
1.0450000000000006,1.019405
1.0460000000000007,1.0196152000000005
1.0470000000000006,1.0200930522147789
1.0480000000000005,1.0207208000000003
1.0490000000000006,1.0211083000000003
1.0500000000000007,1.0214281000000005
1.0510000000000006,1.0219680000000004
1.0520000000000005,1.0224692000000002
1.0530000000000006,1.0227802
1.0540000000000007,1.0229301000000002
1.0550000000000006,1.0231071349365066
1.0560000000000005,1.0234565000000002
1.0570000000000006,1.0239412000000006
1.0580000000000007,1.0245311000000004
1.0590000000000006,1.0250967000000002
1.0600000000000005,1.0255812426057396
1.0610000000000006,1.0260073000000005
1.0620000000000007,1.0263823000000003
1.0630000000000006,1.0267653000000003
1.0640000000000005,1.0271065
1.0650000000000006,1.027408369813019
1.0660000000000007,1.0276802000000005
1.0670000000000006,1.0278247999999999
1.0680000000000005,1.0278777
1.0690000000000006,1.0279632000000003
1.0700000000000007,1.028136782641736
1.0710000000000006,1.0283556000000005
1.0720000000000005,1.0285763
1.0730000000000006,1.0288253000000005
1.0740000000000007,1.029065
1.0750000000000006,1.0291477
1.0760000000000003,1.0291903000000002
1.0770000000000006,1.0294679000000002
1.0780000000000007,1.029648105579442
1.0790000000000006,1.0297039000000001
1.0800000000000003,1.02969
1.0810000000000006,1.0298196000000002
1.0820000000000007,1.0302449000000002
1.0830000000000006,1.0307331438756129
1.0840000000000003,1.0311719
1.0850000000000006,1.0315229
1.0860000000000007,1.0316604
1.0870000000000006,1.0316653000000002
1.0880000000000003,1.031967469783022
1.0890000000000006,1.0324813000000002
1.0900000000000007,1.0326715
1.0910000000000006,1.0325707
1.0920000000000003,1.0326439000000005
1.0930000000000006,1.03292687170283
1.0940000000000007,1.0330285
1.0950000000000006,1.0330397000000002
1.0960000000000003,1.0332487
1.0970000000000006,1.0335392000000003
1.0980000000000008,1.0337787000000005
1.0990000000000006,1.0339148999999999
1.1000000000000003,1.0338279000000001
1.1010000000000006,1.0336853000000001
1.1020000000000008,1.033744
1.1030000000000006,1.0338753
1.1040000000000003,1.0338489
1.1050000000000006,1.0339056999999998
1.1060000000000008,1.0339123762823716
1.1070000000000009,1.0336752
1.1080000000000003,1.0335273999999999
1.1090000000000009,1.0335219999999998
1.1100000000000008,1.0334630999999999
1.1110000000000009,1.0334119962203778
1.1120000000000003,1.0333742
1.1130000000000009,1.0334246
1.1140000000000008,1.0335357000000005
1.1150000000000009,1.0337056999999998
1.1160000000000003,1.0338922813418658
1.1170000000000009,1.0341244000000005
1.1180000000000008,1.0343041000000002
1.1190000000000009,1.0344574000000002
1.1200000000000006,1.0346364
1.1210000000000009,1.03474238940106
1.1220000000000008,1.034893
1.1230000000000009,1.0350232
1.1240000000000006,1.0350116
1.1250000000000009,1.0349292999999995
1.1260000000000008,1.0347231999999995
1.127000000000001,1.0344675
1.1280000000000006,1.0340723999999997
1.129000000000001,1.0335951238176175
1.1300000000000008,1.0328332999999994
1.131000000000001,1.0320070999999993
1.1320000000000006,1.0310595999999996
1.133000000000001,1.0301019999999992
1.1340000000000008,1.0288167602539735
1.135000000000001,1.0274192999999987
1.1360000000000006,1.025532199999999
1.137000000000001,1.0233736999999985
1.1380000000000008,1.0209146999999974
1.139000000000001,1.0180574857214262
1.1400000000000006,1.0149113999999977
1.141000000000001,1.0113398999999974
