wave,L-Lysine
0.4,0.770245141102578
0.401,0.7656814392952142
0.402,0.7646109607047858
0.40299999999999997,0.7671548100000004
0.40399999999999997,0.7750323812242879
0.405,0.78453922
0.406,0.7819057641602165
0.407,0.7753217858397832
0.408,0.7740429049350016
0.409,0.7805364050649988
0.41,0.7820610400000002
0.411,0.7861034495759043
0.412,0.79251444
0.413,0.7876867974625255
0.414,0.7904330500000002
0.415,0.7952531348586027
0.416,0.792738995141397
0.417,0.79362172
0.418,0.7966175400417997
0.419,0.7977679999999999
0.42,0.7948388348305521
0.421,0.79932189
0.422,0.8044954059516811
0.423,0.8060905740483192
0.424,0.8074703653005939
0.425,0.8060004246994059
0.4260000000000001,0.8056130400000002
0.4270000000000001,0.8089963377739223
0.4280000000000001,0.8107737300000001
0.4290000000000001,0.8133055292653149
0.4300000000000001,0.8162320607346855
0.4310000000000001,0.8168955205561887
0.4320000000000001,0.8149511394438109
0.4330000000000001,0.8151087200000001
0.4340000000000001,0.817839443896361
0.4350000000000001,0.8182290800000003
0.4360000000000001,0.8214499624054521
0.4370000000000001,0.8236905075945483
0.4380000000000001,0.8219276726630468
0.4390000000000001,0.8221939773369533
0.4400000000000001,0.8251438100000003
0.4410000000000001,0.8288665627724724
0.4420000000000001,0.8302711200000001
0.4430000000000001,0.8314877745633087
0.4440000000000001,0.8319441054366913
0.4450000000000001,0.8319722504967901
0.4460000000000001,0.8330219295032099
0.4470000000000001,0.8349206400000001
0.4480000000000001,0.8371168780376197
0.4490000000000001,0.83875543
0.4500000000000001,0.8396331797910043
0.4510000000000001,0.8406122802089959
0.4520000000000001,0.8417793052399952
0.4530000000000001,0.8433033047600048
0.4540000000000001,0.8466613300000002
0.4550000000000001,0.8487485391279088
0.4560000000000001,0.84873217
0.4570000000000001,0.8496453281830183
0.4580000000000001,0.8504636300000001
0.4590000000000001,0.8518529722744547
0.4600000000000001,0.8540804177255457
0.4610000000000001,0.85577047
0.4620000000000001,0.8566856308483916
0.4630000000000001,0.8574456000000001
0.4640000000000001,0.8589255307233928
0.4650000000000001,0.85999787
0.4660000000000001,0.8608798499436012
0.4670000000000001,0.8618742100563991
0.4680000000000001,0.8630595890466192
0.4690000000000001,0.8639642509533809
0.4700000000000001,0.8647422200000001
0.4710000000000001,0.8660965219681805
0.4720000000000001,0.86829334
0.4730000000000001,0.8685542275890482
0.4740000000000001,0.8683131324109518
0.4750000000000001,0.8711016930841384
0.4760000000000001,0.8724101069158617
0.4770000000000001,0.8718884599999999
0.4780000000000001,0.8706604854883452
0.4790000000000001,0.8712093200000002
0.4800000000000001,0.8728590816724668
0.4810000000000001,0.8750263283275337
0.4820000000000001,0.8765974607522851
0.4830000000000001,0.8766726892477151
0.4840000000000001,0.8766292300000001
0.4850000000000001,0.8773812024802753
0.4860000000000001,0.8789166200000003
0.4870000000000001,0.8804519306951862
0.4880000000000001,0.881521449304814
0.4890000000000001,0.8822705818915623
0.4900000000000001,0.8834597381084379
0.4910000000000001,0.8841217800000001
0.4920000000000001,0.8846843143746563
0.4930000000000001,0.8853257899999999
0.4940000000000001,0.8842762623307766
0.4950000000000001,0.8835093400000001
0.4960000000000001,0.8841121927497452
0.4970000000000001,0.8853871672502552
0.4980000000000001,0.88593119
0.4990000000000001,0.8861460678512215
0.5000000000000001,0.8861478000000002
0.5010000000000001,0.8854003159964202
0.5020000000000001,0.8869999734882259
0.5030000000000001,0.8891162476745166
0.5040000000000001,0.8883874472885729
0.5050000000000001,0.88831198
0.5060000000000001,0.8887946685503725
0.5070000000000001,0.8892221871744412
0.5080000000000001,0.8889229359854598
0.5090000000000001,0.8894628900000001
0.5100000000000001,0.8902195702074021
0.5110000000000001,0.8902403061329547
0.5120000000000001,0.8900469538670452
0.5130000000000001,0.8906887135822359
0.5140000000000001,0.89160037
0.5150000000000001,0.8915202057710155
0.5160000000000001,0.892097293841008
0.5170000000000001,0.8922253274393281
0.5180000000000001,0.8917969542838428
0.5190000000000001,0.8922960807724077
0.5200000000000001,0.8923733248457577
0.5210000000000001,0.8926156127313636
0.5220000000000001,0.8935474706812138
0.5230000000000001,0.8937381500000001
0.5240000000000001,0.8944420297138972
0.5250000000000001,0.895413394349626
0.5260000000000001,0.895130875650374
0.5270000000000001,0.8947023242855429
0.5280000000000001,0.8950812800000001
0.5290000000000001,0.895899282706027
0.5300000000000001,0.8950346203401829
0.5310000000000001,0.8953792931065447
0.5320000000000001,0.8962187716051162
0.5330000000000001,0.8956461008410083
0.5340000000000001,0.8957302119322034
0.5350000000000001,0.8963268221016949
0.5360000000000001,0.8971088421797437
0.5370000000000001,0.8973526999999999
0.5380000000000001,0.8964595135124701
0.5390000000000001,0.8958108119310036
0.5400000000000001,0.8968751787126646
0.5410000000000001,0.898427294478745
0.5420000000000001,0.8985484799999999
0.5430000000000001,0.8979414871211441
0.5440000000000002,0.8987975443182843
0.5450000000000002,0.8989399071531715
0.5460000000000002,0.89906973
0.5470000000000002,0.8994081567151672
0.5480000000000002,0.899079669150034
0.5490000000000002,0.8985371708499659
0.5500000000000002,0.8983587617840179
0.5510000000000002,0.89869273
0.5520000000000002,0.8984150335757716
0.5530000000000002,0.8987726194144294
0.5540000000000002,0.8994197670570472
0.5550000000000002,0.8987107370905708
0.5560000000000002,0.8987263431460315
0.5570000000000002,0.8990409409511525
0.5580000000000002,0.8990884985732714
0.5590000000000002,0.8993294151815519
0.5600000000000002,0.8998726600000001
0.5610000000000002,0.9006118860415605
0.5620000000000002,0.901216038951042
0.5630000000000002,0.901663591048958
0.5640000000000002,0.9023995926399264
0.5650000000000002,0.90334374
0.5660000000000002,0.9036278103554036
0.5670000000000002,0.9036455730694464
0.5680000000000002,0.9034145546203691
0.5690000000000002,0.9029349747958478
0.5700000000000002,0.9023014806634064
0.5710000000000002,0.9013678162117892
0.5720000000000002,0.9001784056823157
0.5730000000000002,0.8989849219348385
0.5740000000000002,0.8979204299999999
0.5750000000000002,0.8973004181128811
0.5760000000000002,0.8971117052557898
0.5770000000000002,0.8968744947442101
0.5780000000000002,0.8972017167276674
0.5790000000000002,0.8982268600000002
0.5800000000000002,0.8994191369750698
0.5810000000000002,0.8997678879226039
0.5820000000000002,0.9000319747182641
0.5830000000000002,0.9006426900000001
0.5840000000000002,0.901042517793378
0.5850000000000002,0.9008218573287337
0.5860000000000002,0.9006882940068995
0.5870000000000002,0.9013028038546772
0.5880000000000002,0.90178913
0.5890000000000002,0.9019075566150324
0.5900000000000002,0.90156905259877
0.5910000000000002,0.9009890116008198
0.5920000000000002,0.9006062738273383
0.5930000000000002,0.9007113651409514
0.5940000000000002,0.9012254566228688
0.5950000000000002,0.9015566000656968
0.5960000000000002,0.9017230266715668
0.5970000000000002,0.9015455799999998
0.5980000000000002,0.9012448264391644
0.5990000000000002,0.9018887468329267
0.6000000000000002,0.9027303931670736
0.6010000000000002,0.9029395579084792
0.6020000000000002,0.90229523
0.6030000000000002,0.9021716742379848
0.6040000000000002,0.9025954772671368
0.6050000000000002,0.9031710484885758
0.6060000000000002,0.9034818968915688
0.6070000000000002,0.9032515263276631
0.6080000000000002,0.9028843040231991
0.6090000000000002,0.9030854639652016
0.6100000000000002,0.90328454800916
0.6110000000000002,0.90308619
0.6120000000000002,0.9027283838332384
0.6130000000000002,0.9031117006447744
0.6140000000000002,0.9031439393552256
0.6150000000000002,0.9029982114573146
0.6160000000000002,0.90302712
0.6170000000000002,0.9027825629350292
0.6180000000000002,0.902929320640468
0.6190000000000002,0.9032840029063548
0.6200000000000002,0.90315181
0.6210000000000002,0.9035564698526984
0.6220000000000002,0.9035417251425428
0.6230000000000002,0.9027988522861856
0.6240000000000002,0.9028860891273826
0.6250000000000002,0.90309739
0.6260000000000002,0.9031629558943176
0.6270000000000002,0.902752367233838
0.6280000000000002,0.9016601618441076
0.6290000000000002,0.9018670279310792
0.6300000000000002,0.90330267
0.6310000000000002,0.9031112642173891
0.6320000000000002,0.902322133673916
0.6330000000000002,0.9019253379356792
0.6340000000000002,0.90246618
0.6350000000000002,0.902592779899799
0.6360000000000002,0.902582756699332
0.6370000000000002,0.902417723300668
0.6380000000000002,0.9019695544817448
0.6390000000000002,0.90149474
0.6400000000000002,0.9012151999403988
0.6410000000000002,0.9012092412263388
0.6420000000000002,0.9012501191824408
0.6430000000000002,0.9011668008332082
0.6440000000000002,0.9008923769171692
0.6450000000000002,0.9005841002443877
0.6460000000000002,0.9005963196334184
0.6470000000000002,0.9006707692554851
0.6480000000000002,0.9006449000000001
0.6490000000000002,0.9005056571306712
0.6500000000000002,0.9002187309975601
0.6510000000000002,0.90026860900244
0.6520000000000002,0.900649366192362
0.6530000000000002,0.9004770500000001
0.6540000000000002,0.9008098295928959
0.6550000000000002,0.9012894543677816
0.6560000000000002,0.9011017137548122
0.6570000000000003,0.9010908001091013
0.6580000000000003,0.900901615316153
0.6590000000000003,0.9004332325105744
0.6600000000000003,0.9000587612341382
0.6610000000000003,0.8999776808107162
0.6620000000000003,0.8997079099999999
0.6630000000000003,0.8990554794098882
0.6640000000000003,0.8989964690148493
0.6650000000000003,0.8989636306567672
0.6660000000000003,0.8987495921404214
0.6670000000000003,0.89844531
0.6680000000000003,0.8982245947621619
0.6690000000000003,0.8984627028567572
0.6700000000000003,0.8989188608767089
0.6710000000000003,0.89869696
0.6720000000000003,0.8986579835780358
0.6730000000000003,0.8990157883456663
0.6740000000000003,0.8994330716543341
0.6750000000000003,0.8991190831400313
0.6760000000000003,0.89880913
0.6770000000000003,0.8988590228122563
0.6780000000000003,0.8991402509464528
0.6790000000000003,0.8995051327023649
0.6800000000000003,0.8994977500739008
0.6810000000000003,0.8992695251260514
0.6820000000000003,0.8997821269328535
0.6830000000000003,0.9001287696007201
0.6840000000000003,0.9003034765059651
0.6850000000000003,0.9004020099999999
0.6860000000000003,0.8999046681563815
0.6870000000000003,0.8997203108653654
0.6880000000000003,0.8997635791346347
0.6890000000000003,0.8991987756481563
0.6900000000000003,0.8992972400000001
0.6910000000000003,0.8995696294301943
0.6920000000000003,0.8995411428072596
0.6930000000000003,0.8996347181284936
0.6940000000000003,0.9001440349067492
0.6950000000000003,0.9005355170042699
0.6960000000000003,0.9002359497450128
0.6970000000000003,0.9002232003824808
0.6980000000000003,0.899877433457769
0.6990000000000003,0.8994940500000002
0.7000000000000003,0.9000484313626137
0.7010000000000003,0.9001846878030878
0.7020000000000003,0.9000748421969121
0.7030000000000003,0.9000077806706067
0.7040000000000003,0.8999329800000001
0.7050000000000003,0.9002403648102482
0.7060000000000003,0.9004808597900104
0.7070000000000003,0.9001405268066596
0.7080000000000003,0.90018284
0.7090000000000003,0.9001402882695826
0.7100000000000003,0.8999672528180591
0.7110000000000003,0.9001081557729115
0.7120000000000003,0.9001209098724975
0.7130000000000003,0.8999689199999998
0.7140000000000003,0.8996002641549828
0.7150000000000003,0.8990157743374831
0.7160000000000003,0.8988270237750112
0.7170000000000003,0.8991558567115673
0.7180000000000003,0.8995366678398784
0.7190000000000003,0.8993206581546922
0.7200000000000003,0.8992283927679615
0.7210000000000003,0.8993251280651807
0.7220000000000003,0.89891797
0.7230000000000003,0.8988344701627017
0.7240000000000003,0.8988507336224549
0.7250000000000003,0.8985318563775448
0.7260000000000003,0.8978355569630695
0.7270000000000003,0.89745444
0.7280000000000003,0.8973830279317585
0.7290000000000003,0.8971761990676466
0.7300000000000003,0.8968117872882354
0.7310000000000003,0.8965067930499304
0.7320000000000003,0.8962410067735677
0.7330000000000003,0.8959183778686066
0.7340000000000003,0.8963118081970902
0.7350000000000003,0.8967075860422209
0.7360000000000003,0.8964956399999999
0.7370000000000003,0.8961241138476382
0.7380000000000003,0.8955088846416143
0.7390000000000003,0.8952409653583856
0.7400000000000003,0.8956126562829629
0.7410000000000003,0.8953247699999999
0.7420000000000003,0.8949600422023221
0.7430000000000003,0.8945701475278234
0.7440000000000003,0.8938210749814506
0.7450000000000003,0.8934603899999999
0.7460000000000003,0.8932435434500342
0.7470000000000003,0.8925885314758257
0.7480000000000003,0.8911623227862603
0.7490000000000003,0.8901221304018078
0.7500000000000003,0.8896545799999999
0.7510000000000003,0.8892068789424784
0.7520000000000003,0.8881011321421924
0.7530000000000003,0.8871725385718711
0.7540000000000003,0.8864278874464742
0.7550000000000003,0.8854509599999999
0.7560000000000003,0.8851533442758861
0.7570000000000003,0.8848671385861705
0.7580000000000003,0.884345720428504
0.7590000000000003,0.88419813
0.7600000000000003,0.8841034769159691
0.7610000000000003,0.8837950714269427
0.7620000000000003,0.8833664185730571
0.7630000000000003,0.8836634170298704
0.7640000000000003,0.8844837500000002
0.7650000000000003,0.8852477732848658
0.7660000000000003,0.885576276146693
0.7670000000000003,0.8864478325688719
0.7680000000000003,0.8872290221881222
0.7690000000000003,0.8879636610532109
0.7700000000000004,0.8890689600989949
0.7710000000000004,0.8890739098515075
0.7720000000000004,0.8889612611265224
0.7730000000000004,0.8894671200000002
0.7740000000000004,0.8898282128812289
0.7750000000000004,0.8901163304173834
0.7760000000000004,0.8901371995826166
0.7770000000000004,0.8899756116159161
0.7780000000000004,0.8901366599999999
0.7790000000000004,0.8898092921172208
0.7800000000000004,0.8889151553733311
0.7810000000000004,0.8880942664177788
0.7820000000000004,0.8876631343112429
0.7830000000000004,0.8873650966001659
0.7840000000000004,0.8870251117260136
0.7850000000000004,0.8866114124109792
0.7860000000000004,0.8856883692305842
0.7870000000000004,0.88490313
0.7880000000000004,0.8847831503928079
0.7890000000000004,0.8848224286446678
0.7900000000000004,0.8847772509035547
0.7910000000000004,0.8845303124694246
0.7920000000000004,0.88421845
0.7930000000000004,0.8841561107961603
0.7940000000000004,0.8841959188057598
0.7950000000000004,0.88404578300283
0.7960000000000004,0.8833722499999995
0.7970000000000004,0.8823170012362119
0.7980000000000004,0.8814406204789805
0.7990000000000004,0.8804645695210188
0.8000000000000004,0.8786176584692841
0.8010000000000004,0.8777257199999996
0.8020000000000004,0.8767731003044053
0.8030000000000004,0.8748035344109787
0.8040000000000004,0.872617233726013
0.8050000000000004,0.8708780573916732
0.8060000000000004,0.8694063221870213
0.8070000000000004,0.8676250176947143
0.8080000000000004,0.8655097534579262
0.8090000000000004,0.8631701367924671
0.8100000000000004,0.8612800799999997
0.8110000000000004,0.8602557651654511
0.8120000000000004,0.8587723143184267
0.8130000000000004,0.8574882356815723
0.8140000000000004,0.8570134047481474
0.8150000000000004,0.8574926900000003
0.8160000000000004,0.8582537891624918
0.8170000000000004,0.8587119159154045
0.8180000000000004,0.8592424293897307
0.8190000000000004,0.8610378320457212
0.8200000000000004,0.8624121102258026
0.8210000000000004,0.8634346847764615
0.8220000000000004,0.8641735078353086
0.8230000000000004,0.8641865798694974
0.8240000000000004,0.8647838800000002
0.8250000000000004,0.8655623838630387
0.8260000000000004,0.8659487023031084
0.8270000000000004,0.8670638576968926
0.8280000000000004,0.8678373622650231
0.8290000000000004,0.8683333400000003
0.8300000000000004,0.8692148436615369
0.8310000000000004,0.8698979175695216
0.8320000000000004,0.8704835682869859
0.8330000000000004,0.8712728600000006
0.8340000000000004,0.8726165440662411
0.8350000000000004,0.8740231604003804
0.8360000000000004,0.8750431793994304
0.8370000000000004,0.8753259771722435
0.8380000000000004,0.8750007199999998
0.8390000000000004,0.874764560149603
0.8400000000000004,0.8747795294945254
0.8410000000000004,0.8750960136703166
0.8420000000000004,0.8757196037640379
0.8430000000000004,0.8762066414966151
0.8440000000000004,0.8763563020896955
0.8450000000000004,0.8764607868654568
0.8460000000000004,0.8772180548542489
0.8470000000000004,0.87788415
0.8480000000000004,0.8778757469457693
0.8490000000000004,0.8775703481274753
0.8500000000000004,0.8784767218725255
0.8510000000000004,0.8785620291470915
0.8520000000000004,0.8782022600000003
0.8530000000000004,0.8790283237962758
0.8540000000000004,0.8794079378920053
0.8550000000000004,0.8793376714053297
0.8560000000000004,0.8791583217935179
0.8570000000000004,0.8793838618835189
0.8580000000000004,0.8795722112779361
0.8590000000000004,0.8796361080830959
0.8600000000000004,0.8797768385926719
0.8610000000000004,0.8802121899999998
0.8620000000000004,0.8800124455743555
0.8630000000000004,0.8795698837178512
0.8640000000000004,0.8792557762821486
0.8650000000000004,0.87905562200152
0.8660000000000004,0.8791833499999999
0.8670000000000004,0.8789990975700754
0.8680000000000004,0.87837762019829
0.8690000000000004,0.8783842298678066
0.8700000000000004,0.8785276999999999
0.8710000000000004,0.8782271644448442
0.8720000000000004,0.8776716690261489
0.8730000000000004,0.8781229764607772
0.8740000000000004,0.8779265319646392
0.8750000000000004,0.8772192599999997
0.8760000000000004,0.8767282354371085
0.8770000000000004,0.8762719386023695
0.8780000000000004,0.8755586842650864
0.8790000000000004,0.8742584730022295
0.8800000000000004,0.8729673600000001
0.8810000000000004,0.8732804054082295
0.8820000000000005,0.8730508168876555
0.8830000000000005,0.8718458041008404
0.8840000000000005,0.8706037999999996
0.8850000000000005,0.8696160759045583
0.8860000000000005,0.8682065344222225
0.8870000000000005,0.8669276455777764
0.8880000000000005,0.8665441338349381
0.8890000000000005,0.8653820199999993
0.8900000000000005,0.8638814566554325
0.8910000000000005,0.8625470083944798
0.8920000000000005,0.8614934910703459
0.8930000000000005,0.8600523644113434
0.8940000000000005,0.8589203345305451
0.8950000000000005,0.8583733883979799
0.8960000000000005,0.8577932874030296
0.8970000000000005,0.8564524234088675
0.8980000000000005,0.8555592899999998
0.8990000000000005,0.8551198079222786
0.9000000000000005,0.8539120370303183
0.9010000000000004,0.8527635529696808
0.9020000000000004,0.8524443531918318
0.9030000000000004,0.8523645399999993
0.9040000000000004,0.8509671428783282
0.9050000000000004,0.8496110656247181
0.9060000000000004,0.8484652229168537
0.9070000000000004,0.8472805118471178
0.9080000000000004,0.8455548721393205
0.9090000000000004,0.8437688050577463
0.9100000000000004,0.8420216924133784
0.9110000000000004,0.8397977022400437
0.9120000000000004,0.8369441599999995
0.9130000000000004,0.8356726616091312
0.9140000000000004,0.8338335522987838
0.9150000000000004,0.8312435118008088
0.9160000000000004,0.8296580458544578
0.9170000000000004,0.8268728899999992
0.9180000000000004,0.8250112200752956
0.9190000000000004,0.8235149848870549
0.9200000000000004,0.8201569371620702
0.9210000000000004,0.8189071399999991
0.9220000000000004,0.817295832884328
0.9230000000000004,0.8155843178700857
0.9240000000000004,0.8164778221299153
0.9250000000000004,0.8167642371359716
0.9260000000000004,0.8160610799999996
0.9270000000000004,0.81522709398648
0.9280000000000004,0.8156257345396731
0.9290000000000004,0.8157770569735514
0.9300000000000004,0.815627521495415
0.9310000000000004,0.8164555073582751
0.9320000000000004,0.8191913100868965
0.9330000000000004,0.8206956548696573
0.9340000000000004,0.8229808342959442
0.9350000000000004,0.82499981
0.9360000000000004,0.825066477656778
0.9370000000000004,0.8278321405963772
0.9380000000000004,0.8298619594036248
0.9390000000000004,0.8303000856190564
0.9400000000000004,0.8314604800000016
0.9410000000000004,0.8344419384667857
0.9420000000000004,0.8363652370115497
0.9430000000000004,0.8369322886589674
0.9440000000000004,0.8382472868498692
0.9450000000000004,0.8405741017201178
0.9460000000000004,0.8417460996067199
0.9470000000000004,0.8422264355899207
0.9480000000000004,0.8426722255421111
0.9490000000000004,0.8413300500000006
0.9500000000000004,0.8424750207551086
0.9510000000000004,0.8445504865455381
0.9520000000000004,0.8443777634544617
0.9530000000000004,0.8435406183715833
0.9540000000000004,0.8432978400000001
0.9550000000000004,0.8435490309572102
0.9560000000000004,0.8445969261793921
0.9570000000000004,0.8468029058804073
0.9580000000000004,0.8449708199999982
0.9590000000000004,0.841839665226852
0.9600000000000004,0.8413624060576983
0.9610000000000004,0.8436652909134555
0.9620000000000004,0.8462207644451901
0.9630000000000004,0.8454768699999983
0.9640000000000004,0.8423315917679355
0.9650000000000004,0.8425084080239992
0.9660000000000004,0.8434425413173346
0.9670000000000004,0.8443388810366108
0.9680000000000004,0.8447338992698932
0.9690000000000004,0.8456609049694525
0.9700000000000004,0.8474093775458237
0.9710000000000004,0.8458493112033112
0.9720000000000004,0.8441676500000019
0.9730000000000004,0.8476432115902164
0.9740000000000004,0.8488022153343868
0.9750000000000004,0.8490689346656135
0.9760000000000004,0.8490850298390984
0.9770000000000004,0.8495260500000004
0.9780000000000004,0.8500445929705586
0.9790000000000004,0.8483417027214639
0.9800000000000004,0.8484324181856907
0.9810000000000004,0.8519131151923537
0.9820000000000004,0.8524496051498517
0.9830000000000004,0.8529645427930593
0.9840000000000004,0.8511041958104085
0.9850000000000004,0.8482109589326772
0.9860000000000004,0.8496678500000007
0.9870000000000004,0.8507941877921773
0.9880000000000004,0.8495734264191431
0.9890000000000004,0.8493943835808566
0.9900000000000004,0.8526419675234769
0.9910000000000004,0.8484286699999997
0.9920000000000004,0.8478163758006587
0.9930000000000004,0.8491062662753842
0.9940000000000004,0.8456487791497406
0.9950000000000006,0.8442019799999999
0.9960000000000006,0.8440445768706691
0.9970000000000006,0.8447316391023449
0.9980000000000006,0.8451867563464829
0.9990000000000006,0.8441985298826971
1.0000000000000004,0.8431343399999988
1.0010000000000006,0.8404901599999991
1.002000000000001,0.8391191399999991
1.0030000000000006,0.8378087299999991
1.0040000000000004,0.8365141139456046
1.0050000000000006,0.8347535699999988
1.006000000000001,0.8330556199999989
1.0070000000000006,0.8313883499999992
1.0080000000000005,0.8297020799999989
1.0090000000000006,0.8270994474322549
1.010000000000001,0.8235737699999985
1.0110000000000006,0.8214472499999984
1.0120000000000005,0.8190603899999991
1.0130000000000006,0.8169766099999995
1.014000000000001,0.8163804396170379
1.0150000000000006,0.815286819999999
1.0160000000000005,0.8138228099999993
1.0170000000000006,0.8122942999999989
1.018000000000001,0.8100879199999983
1.0190000000000006,0.8076329254994485
1.0200000000000005,0.8057073399999987
1.0210000000000006,0.8027945799999989
1.022000000000001,0.8012865799999999
1.0230000000000006,0.8010690799999995
1.0240000000000005,0.8004761899999999
1.0250000000000006,0.8002588699999996
1.0260000000000007,0.7997678499999996
1.0270000000000006,0.7992533399999998
1.0280000000000005,0.79885018
1.0290000000000006,0.7987606499999996
1.0300000000000007,0.7980418799999992
1.0310000000000006,0.7968233199999994
1.0320000000000005,0.7960607681401854
1.0330000000000006,0.7951421699999993
1.0340000000000007,0.7941150099999987
1.0350000000000006,0.7923617999999989
1.0360000000000005,0.7906821399999989
1.0370000000000006,0.7884422737746208
1.0380000000000007,0.7850800199999981
1.0390000000000006,0.7822214999999989
1.0400000000000005,0.7799802399999985
1.0410000000000006,0.7767530099999972
1.0420000000000007,0.7725296023407634
1.0430000000000006,0.7689479599999975
1.0440000000000005,0.7653163699999983
1.0450000000000006,0.7615204499999977
1.0460000000000007,0.7580397699999977
1.0470000000000006,0.7545523587411238
1.0480000000000005,0.7503957199999978
1.0490000000000006,0.7454655799999981
1.0500000000000007,0.741170349999997
1.0510000000000006,0.7366715699999973
1.0520000000000005,0.7325193899999982
1.0530000000000006,0.7286122999999977
1.0540000000000007,0.724955199999997
1.0550000000000006,0.7204535072132775
1.0560000000000005,0.7181256399999993
1.0570000000000006,0.7165139299999996
1.0580000000000007,0.7160261300000007
1.0590000000000006,0.7170127000000008
1.0600000000000005,0.7190213790150997
1.0610000000000006,0.7214115300000018
1.0620000000000007,0.7240902200000021
1.0630000000000006,0.7271596800000024
1.0640000000000005,0.7308540900000016
1.0650000000000006,0.7342451408949126
1.0660000000000007,0.737842560000003
1.0670000000000006,0.7412516500000023
1.0680000000000005,0.7445654300000014
1.0690000000000006,0.7477477200000023
1.0700000000000007,0.7511806067113317
1.0710000000000006,0.7540276100000016
1.0720000000000005,0.7564818300000011
1.0730000000000006,0.7589488600000014
1.0740000000000007,0.7611626400000011
1.0750000000000006,0.7628856900000016
1.0760000000000003,0.7653618500000018
1.0770000000000006,0.7679503600000015
1.0780000000000007,0.7701153352334781
1.0790000000000006,0.7720676700000015
1.0800000000000003,0.7743829500000009
1.0810000000000006,0.7764987900000015
1.0820000000000007,0.7789052100000022
1.0830000000000006,0.7823035543835632
1.0840000000000003,0.7845473900000006
1.0850000000000006,0.7860391700000011
1.0860000000000007,0.7877687800000015
1.0870000000000006,0.7895106700000007
1.0880000000000003,0.7905987611908816
1.0890000000000006,0.7911546200000008
1.0900000000000007,0.7922431200000006
1.0910000000000006,0.7932086600000002
1.0920000000000003,0.7934791400000003
1.0930000000000006,0.7941556523487655
1.0940000000000007,0.7951677400000006
1.0950000000000006,0.7959457000000001
1.0960000000000003,0.7961270200000004
1.0970000000000006,0.7965779300000005
1.0980000000000008,0.7974203800000004
1.0990000000000006,0.7978422600000001
1.1000000000000003,0.7979792400000001
1.1010000000000006,0.7981610299999999
1.1020000000000008,0.7979289900000002
1.1030000000000006,0.7982090100000003
1.1040000000000003,0.7987104700000002
1.1050000000000006,0.7992994200000002
1.1060000000000008,0.7996630910198982
1.1070000000000009,0.7998732899999997
1.1080000000000003,0.7995047599999997
1.1090000000000009,0.79903907
1.1100000000000008,0.79898578
1.1110000000000009,0.7990009613438659
1.1120000000000003,0.7994144000000001
1.1130000000000009,0.7997708300000002
1.1140000000000008,0.7999815300000003
1.1150000000000009,0.8003233100000002
1.1160000000000003,0.8006540769233078
1.1170000000000009,0.8007485300000001
1.1180000000000008,0.8008728600000004
1.1190000000000009,0.80120635
1.1200000000000006,0.8012056899999999
1.1210000000000009,0.8009192086481349
1.1220000000000008,0.8012046200000005
1.1230000000000009,0.8019543300000002
1.1240000000000006,0.8021978099999999
1.1250000000000009,0.8020125599999998
1.1260000000000008,0.8017083999999994
1.127000000000001,0.8011453699999996
1.1280000000000006,0.8005878899999999
1.129000000000001,0.8004323908299171
1.1300000000000008,0.8005406899999998
1.131000000000001,0.8002633499999997
1.1320000000000006,0.7997204699999998
1.133000000000001,0.7991526699999997
1.1340000000000008,0.7986281233016691
