wave,Octane
0.4,0.7191402312957741
0.401,0.7191998375276495
0.402,0.7189526024723505
0.40299999999999997,0.71905357
0.40399999999999997,0.7191137093986061
0.405,0.71871156
0.406,0.7186678098569029
0.407,0.718653500143097
0.408,0.7186098093950121
0.409,0.7185493106049878
0.41,0.71843612
0.411,0.7183126212349876
0.412,0.71825427
0.413,0.7183017702848971
0.414,0.71833026
0.415,0.7182900292716146
0.416,0.7182171907283854
0.417,0.71822041
0.418,0.7182720294838051
0.419,0.7182669
0.42,0.7181901893378065
0.421,0.71812397
0.422,0.7181331501930961
0.423,0.7181524598069039
0.424,0.7181109190719186
0.425,0.7180181109280814
0.4260000000000001,0.71805727
0.4270000000000001,0.7181249902895971
0.4280000000000001,0.71815395
0.4290000000000001,0.7180262192776145
0.4300000000000001,0.7179539807223856
0.4310000000000001,0.7179510607092858
0.4320000000000001,0.7180219892907141
0.4330000000000001,0.71800667
0.4340000000000001,0.7179830697180027
0.4350000000000001,0.71795487
0.4360000000000001,0.7179317506150876
0.4370000000000001,0.7179932593849123
0.4380000000000001,0.7180247293277134
0.4390000000000001,0.7179575006722866
0.4400000000000001,0.71790349
0.4410000000000001,0.7179067099678003
0.4420000000000001,0.71796072
0.4430000000000001,0.718028840099598
0.4440000000000001,0.7180387999004021
0.4450000000000001,0.7180281300166996
0.4460000000000001,0.7180297999833004
0.4470000000000001,0.71808833
0.4480000000000001,0.7181031698516015
0.4490000000000001,0.71805727
0.4500000000000001,0.7180427900834984
0.4510000000000001,0.7180511399165017
0.4520000000000001,0.7180804005411893
0.4530000000000001,0.7181345194588108
0.4540000000000001,0.71818817
0.4550000000000001,0.7182054498272018
0.4560000000000001,0.71816462
0.4570000000000001,0.7182863405542945
0.4580000000000001,0.71834177
0.4590000000000001,0.7183335993915121
0.4600000000000001,0.7182727506084878
0.4610000000000001,0.71834958
0.4620000000000001,0.7184246792490075
0.4630000000000001,0.71839076
0.4640000000000001,0.7183888003211969
0.4650000000000001,0.71842092
0.4660000000000001,0.7184876809822803
0.4670000000000001,0.7185859090177197
0.4680000000000001,0.7185835797616048
0.4690000000000001,0.7185597402383952
0.4700000000000001,0.71862602
0.4710000000000001,0.7187248506150938
0.4720000000000001,0.71878636
0.4730000000000001,0.7187889799774004
0.4740000000000001,0.7187867200225996
0.4750000000000001,0.7188997915269695
0.4760000000000001,0.7190524884730306
0.4770000000000001,0.71903718
0.4780000000000001,0.7190470102216978
0.4790000000000001,0.71906918
0.4800000000000001,0.7190993404380912
0.4810000000000001,0.7191431495619087
0.4820000000000001,0.7192338711515771
0.4830000000000001,0.7193490288484229
0.4840000000000001,0.71933705
0.4850000000000001,0.7193592197783022
0.4860000000000001,0.71942151
0.4870000000000001,0.7195516801716966
0.4880000000000001,0.7195688498283035
0.4890000000000001,0.7196251711563769
0.4900000000000001,0.7197408088436231
0.4910000000000001,0.7198143
0.4920000000000001,0.7198671094719054
0.4930000000000001,0.71990615
0.4940000000000001,0.7199413205929941
0.4950000000000001,0.72000062
0.4960000000000001,0.7200775709471811
0.4970000000000001,0.7201722890528192
0.4980000000000001,0.72023988
0.4990000000000001,0.7203153392454075
0.5000000000000001,0.72039557
0.5010000000000001,0.720474300695014
0.5020000000000001,0.7205438017846107
0.5030000000000001,0.7206032888102595
0.5040000000000001,0.7206481095517955
0.5050000000000001,0.72074586
0.5060000000000001,0.7208252011621419
0.5070000000000001,0.7208833082567873
0.5080000000000001,0.7209578785085852
0.5090000000000001,0.72105104
0.5100000000000001,0.7211548711337114
0.5110000000000001,0.7212682412313508
0.5120000000000001,0.7213298087686493
0.5130000000000001,0.7213969193288933
0.5140000000000001,0.72148591
0.5150000000000001,0.7215764507135143
0.5160000000000001,0.7216478018668068
0.5170000000000001,0.7217100287554622
0.5180000000000001,0.7217864392358924
0.5190000000000001,0.7218910510740107
0.5200000000000001,0.7219984519753012
0.5210000000000001,0.7220972170370481
0.5220000000000001,0.7221012699594992
0.5230000000000001,0.72215557
0.5240000000000001,0.7222565409114091
0.5250000000000001,0.7223476812397505
0.5260000000000001,0.7224096687602496
0.5270000000000001,0.7224570495261953
0.5280000000000001,0.72249931
0.5290000000000001,0.7225591514150141
0.5300000000000001,0.7226299023479826
0.5310000000000001,0.7227081684346782
0.5320000000000001,0.7227436896447965
0.5330000000000001,0.7227760603606037
0.5340000000000001,0.7228121211025448
0.5350000000000001,0.7228672483461827
0.5360000000000001,0.7229098095743914
0.5370000000000001,0.72294378
0.5380000000000001,0.7229700104351088
0.5390000000000001,0.7230135210175491
0.5400000000000001,0.7230474393216341
0.5410000000000001,0.7230743197311974
0.5420000000000001,0.72310185
0.5430000000000001,0.7231285005279735
0.5440000000000002,0.7231548992080397
0.5450000000000002,0.7231815494669946
0.5460000000000002,0.72320765
0.5470000000000002,0.723249910592506
0.5480000000000002,0.7233091614531418
0.5490000000000002,0.7233818185468581
0.5500000000000002,0.7234380794373944
0.5510000000000002,0.72348034
0.5520000000000002,0.7235056801651033
0.5530000000000002,0.7235221910370481
0.5540000000000002,0.7235567593086346
0.5550000000000002,0.7236157094104941
0.5560000000000002,0.7236273904804048
0.5570000000000002,0.7236754313517324
0.5580000000000002,0.7237430179724014
0.5590000000000002,0.7237941589771898
0.5600000000000002,0.72384185
0.5610000000000002,0.7238958506711067
0.5620000000000002,0.7239629608725652
0.5630000000000002,0.7240065891274349
0.5640000000000002,0.7240592794730947
0.5650000000000002,0.72411644
0.5660000000000002,0.7241441003136031
0.5670000000000002,0.7241597809170541
0.5680000000000002,0.7241903493886306
0.5690000000000002,0.7242669492339923
0.5700000000000002,0.7242812503010029
0.5710000000000002,0.7243113511467427
0.5720000000000002,0.7243686882798861
0.5730000000000002,0.7244192994938898
0.5740000000000002,0.72448939
0.5750000000000002,0.7245650905793058
0.5760000000000002,0.7246230205043799
0.5770000000000002,0.7246482394956202
0.5780000000000002,0.7246599798825988
0.5790000000000002,0.72466302
0.5800000000000002,0.7245058990499905
0.5810000000000002,0.7244584009599521
0.5820000000000002,0.7244903993600321
0.5830000000000002,0.72450203
0.5840000000000002,0.7245175205168052
0.5850000000000002,0.7245692024710764
0.5860000000000002,0.7246927562933854
0.5870000000000002,0.7247537393901878
0.5880000000000002,0.72483879
0.5890000000000002,0.7249422700781015
0.5900000000000002,0.7249500812086396
0.5910000000000002,0.7249903691942403
0.5920000000000002,0.7249745701580016
0.5930000000000002,0.7247576687107871
0.5940000000000002,0.7246287505041749
0.5950000000000002,0.7246539592437379
0.5960000000000002,0.7248537460041601
0.5970000000000002,0.72507381
0.5980000000000002,0.7252501209805098
0.5990000000000002,0.7253481679210831
0.6000000000000002,0.7252442220789168
0.6010000000000002,0.7252533999081991
0.6020000000000002,0.7253759500000001
0.6030000000000002,0.725636240348707
0.6040000000000002,0.7256711082603869
0.6050000000000002,0.7256131211597421
0.6060000000000002,0.7255164409668097
0.6070000000000002,0.7256290915640157
0.6080000000000002,0.725785490860757
0.6090000000000002,0.7258285287088646
0.6100000000000002,0.7255718725666513
0.6110000000000002,0.72531229
0.6120000000000002,0.7252116207224072
0.6130000000000002,0.7252838599988001
0.6140000000000002,0.7252838000012
0.6150000000000002,0.7253014398235982
0.6160000000000002,0.72536898
0.6170000000000002,0.7255729441700418
0.6180000000000002,0.7257814447757612
0.6190000000000002,0.7259406368161593
0.6200000000000002,0.72602654
0.6210000000000002,0.7260797601097011
0.6220000000000002,0.7260907296782161
0.6230000000000002,0.7260746404826759
0.6240000000000002,0.7260717700287006
0.6250000000000002,0.72603738
0.6260000000000002,0.7259917295183903
0.6270000000000002,0.7259435672356381
0.6280000000000002,0.7258514218429079
0.6290000000000002,0.7257459810544106
0.6300000000000002,0.72563571
0.6310000000000002,0.7255676383584821
0.6320000000000002,0.7254855624622768
0.6330000000000002,0.7254096915174152
0.6340000000000002,0.7253713
0.6350000000000002,0.7253482902170022
0.6360000000000002,0.7253699914697412
0.6370000000000002,0.7254434785302588
0.6380000000000002,0.7255228192065921
0.6390000000000002,0.72557878
0.6400000000000002,0.7256127599600992
0.6410000000000002,0.7256087691273436
0.6420000000000002,0.7255796805817708
0.6430000000000002,0.7255328304685047
0.6440000000000002,0.7254673791649916
0.6450000000000002,0.7253838791000451
0.6460000000000002,0.7253388813499325
0.6470000000000002,0.7253302900859018
0.6480000000000002,0.72534108
0.6490000000000002,0.7253911509179092
0.6500000000000002,0.7254829430170794
0.6510000000000002,0.7256337969829209
0.6520000000000002,0.7257944883930839
0.6530000000000002,0.72596323
0.6540000000000002,0.7261381733784339
0.6550000000000002,0.7263070942537874
0.6560000000000002,0.7264488871641418
0.6570000000000003,0.7265769787190872
0.6580000000000003,0.7267072804941049
0.6590000000000003,0.7267566909869506
0.6600000000000003,0.7268060385195741
0.6610000000000003,0.7268796592637853
0.6620000000000003,0.72695076
0.6630000000000003,0.7269917702456049
0.6640000000000003,0.7270163314645268
0.6650000000000003,0.7270651490236488
0.6660000000000003,0.7270969696817968
0.6670000000000003,0.72712409
0.6680000000000003,0.727153599839008
0.6690000000000003,0.727145550241488
0.6700000000000003,0.7271489499319993
0.6710000000000003,0.72717065
0.6720000000000003,0.7272424106622066
0.6730000000000003,0.7273086320527179
0.6740000000000003,0.7274112679472822
0.6750000000000003,0.7276127879847799
0.6760000000000003,0.7277300999999999
0.6770000000000003,0.7277142984210684
0.6780000000000003,0.7275564064112795
0.6790000000000003,0.7274367823924803
0.6800000000000003,0.7273913004548046
0.6810000000000003,0.7273920200655006
0.6820000000000003,0.7273985706211691
0.6830000000000003,0.7274296290682466
0.6840000000000003,0.7274556794789948
0.6850000000000003,0.72746468
0.6860000000000003,0.727505860209202
0.6870000000000003,0.7275267803123876
0.6880000000000003,0.7275423996876126
0.6890000000000003,0.7276303191207912
0.6900000000000003,0.7280677600000002
0.6910000000000003,0.7287776105400057
0.6920000000000003,0.7298045807757613
0.6930000000000003,0.7298304394828259
0.6940000000000003,0.7293333449710496
0.6950000000000003,0.7284469559462593
0.6960000000000003,0.7280415856168191
0.6970000000000003,0.7278224265747711
0.6980000000000003,0.7277332508917178
0.6990000000000003,0.72775424
0.7000000000000003,0.7278132405180052
0.7010000000000003,0.7278650406175753
0.7020000000000003,0.7278959193824247
0.7030000000000003,0.7279186197729977
0.7040000000000003,0.72794664
0.7050000000000003,0.727973520093001
0.7060000000000003,0.7279781705489725
0.7070000000000003,0.7279964696340183
0.7080000000000003,0.72801453
0.7090000000000003,0.7280241303153031
0.7100000000000003,0.7280556603873807
0.7110000000000003,0.7280750294189291
0.7120000000000003,0.7280780099701994
0.7130000000000003,0.72805023
0.7140000000000003,0.728024299699594
0.7150000000000003,0.7279942587358632
0.7160000000000003,0.7279521208427578
0.7170000000000003,0.7279108804124041
0.7180000000000003,0.7278772597674976
0.7190000000000003,0.7278540101097946
0.7200000000000003,0.7278594998353082
0.7210000000000003,0.7278687998139981
0.7220000000000003,0.72787535
0.7230000000000003,0.7278628294283942
0.7240000000000003,0.7278056686280548
0.7250000000000003,0.7277370713719451
0.7260000000000003,0.7276671506992071
0.7270000000000003,0.72757721
0.7280000000000003,0.7274626486516729
0.7290000000000003,0.7273278156658166
0.7300000000000003,0.7271833428894554
0.7310000000000003,0.7269703721297213
0.7320000000000003,0.726703046706167
0.7330000000000003,0.7263736626869655
0.7340000000000003,0.7260080109695514
0.7350000000000003,0.7256543035370707
0.7360000000000003,0.7253038299999998
0.7370000000000003,0.7247964032473322
0.7380000000000003,0.7241211345572175
0.7390000000000003,0.7233489954427821
0.7400000000000003,0.7225399680902806
0.7410000000000003,0.7220222899999998
0.7420000000000003,0.7216478549025491
0.7430000000000003,0.7213929815836208
0.7440000000000003,0.7211124356109194
0.7450000000000003,0.72094846
0.7460000000000003,0.7209425636096363
0.7470000000000003,0.7213035302134895
0.7480000000000003,0.7218142046797661
0.7490000000000003,0.7222640455016102
0.7500000000000003,0.72252834
0.7510000000000003,0.7224342773004458
0.7520000000000003,0.7221643171492425
0.7530000000000003,0.7217359585671715
0.7540000000000003,0.7211138662209621
0.7550000000000003,0.7204167799999998
0.7560000000000003,0.7196817250125491
0.7570000000000003,0.7189323524811757
0.7580000000000003,0.71838153101631
0.7590000000000003,0.71806741
0.7600000000000003,0.7180160334541347
0.7610000000000003,0.7183614511503542
0.7620000000000003,0.7189189688496462
0.7630000000000003,0.7196620625690259
0.7640000000000003,0.7206234300000003
0.7650000000000003,0.7217490817000345
0.7660000000000003,0.7229190853871311
0.7670000000000003,0.72409865640858
0.7680000000000003,0.7250872201144015
0.7690000000000003,0.7259449472366726
0.7700000000000004,0.7266686105576723
0.7710000000000004,0.727196494163492
0.7720000000000004,0.7275794661703235
0.7730000000000004,0.7278933500000001
0.7740000000000004,0.7281692019759198
0.7750000000000004,0.7283667934760609
0.7760000000000004,0.7285405965239391
0.7770000000000004,0.7286969984359845
0.7780000000000004,0.72883445
0.7790000000000004,0.7289717224616247
0.7800000000000004,0.7290948024784761
0.7810000000000004,0.7291774183476826
0.7820000000000004,0.7292410093640936
0.7830000000000004,0.7293011005966059
0.7840000000000004,0.7293607606865657
0.7850000000000004,0.7293950889701515
0.7860000000000004,0.7294250697001942
0.7870000000000004,0.72945458
0.7880000000000004,0.7294935604655093
0.7890000000000004,0.7295401109815509
0.7900000000000004,0.7295728293456327
0.7910000000000004,0.7295767099611996
0.7920000000000004,0.72957194
0.7930000000000004,0.7295603196304186
0.7940000000000004,0.7295418405543723
0.7950000000000004,0.7295104906270062
0.7960000000000004,0.72945595
0.7970000000000004,0.7293851391207912
0.7980000000000004,0.7292972178758849
0.7990000000000004,0.729191012124115
0.8000000000000004,0.7290650012601125
0.8010000000000004,0.7289193299999999
0.8020000000000004,0.7287720384300685
0.8030000000000004,0.7286150449056547
0.8040000000000004,0.7284452333962301
0.8050000000000004,0.7282508019443195
0.8060000000000004,0.7280722285938859
0.8070000000000004,0.7279316182226888
0.8080000000000004,0.7278427526659667
0.8090000000000004,0.7278056107428074
0.8100000000000004,0.72778201
0.8110000000000004,0.7277674098163982
0.8120000000000004,0.7277490501645935
0.8130000000000004,0.7277572798354065
0.8140000000000004,0.7277586499862998
0.8150000000000004,0.72772634
0.8160000000000004,0.7276989196387964
0.8170000000000004,0.7276808596478176
0.8180000000000004,0.7276691202347882
0.8190000000000004,0.7276321103701038
0.8200000000000004,0.7275603989938899
0.8210000000000004,0.7274597872797359
0.8220000000000004,0.727323774080396
0.8230000000000004,0.7272083211545229
0.8240000000000004,0.72708195
0.8250000000000004,0.7269380693335933
0.8260000000000004,0.7268714294456221
0.8270000000000004,0.7268437105543778
0.8280000000000004,0.7268578998580987
0.8290000000000004,0.7269436700000002
0.8300000000000004,0.7271226042106421
0.8310000000000004,0.7273331365369732
0.8320000000000004,0.7275510356420181
0.8330000000000004,0.7277532800000001
0.8340000000000004,0.7279241713977141
0.8350000000000004,0.7280639421300935
0.8360000000000004,0.7281704468048599
0.8370000000000004,0.7283120785836718
0.8380000000000004,0.72844768
0.8390000000000004,0.7285338004304087
0.8400000000000004,0.7285768416862157
0.8410000000000004,0.7286330488758562
0.8420000000000004,0.7287148191822919
0.8430000000000004,0.7288532916009159
0.8440000000000004,0.729013383421229
0.8450000000000004,0.7291844448681567
0.8460000000000004,0.729349196704967
0.8470000000000004,0.7295104900000001
0.8480000000000004,0.7296505010770108
0.8490000000000004,0.7297582007211709
0.8500000000000004,0.7297942592788289
0.8510000000000004,0.7298220397221972
0.8520000000000004,0.72983551
0.8530000000000004,0.7298033195118903
0.8540000000000004,0.7297545095617219
0.8550000000000004,0.7297399002921854
0.8560000000000004,0.7298031993669936
0.8570000000000004,0.7299081708774088
0.8580000000000004,0.7299959111717415
0.8590000000000004,0.7300544982423879
0.8600000000000004,0.7300106904381087
0.8610000000000004,0.7299076899999999
0.8620000000000004,0.7297522977963778
0.8630000000000004,0.7295319345906163
0.8640000000000004,0.7292614654093835
0.8650000000000004,0.7289705329093291
0.8660000000000004,0.72867006
0.8670000000000004,0.7285579979949799
0.8680000000000004,0.7284577464382781
0.8690000000000004,0.7283390223744811
0.8700000000000004,0.7281141899999999
0.8710000000000004,0.72774880601656
0.8720000000000004,0.7273504622279884
0.8730000000000004,0.726961861658017
0.8740000000000004,0.7266796228223563
0.8750000000000004,0.7263426199999998
0.8760000000000004,0.7259187033807672
0.8770000000000004,0.7252567717219135
0.8780000000000004,0.7243141688520569
0.8790000000000004,0.7232328808129077
0.8800000000000004,0.7220908399999997
0.8810000000000004,0.7212865303814807
0.8820000000000005,0.7208056044277784
0.8830000000000005,0.7206605129016289
0.8840000000000005,0.7209198500000001
0.8850000000000005,0.7210549692167921
0.8860000000000005,0.7209766390916361
0.8870000000000005,0.7204312209083634
0.8880000000000005,0.7195156291559911
0.8890000000000005,0.7185218899999996
0.8900000000000005,0.7175367415663308
0.8910000000000005,0.7166933730667463
0.8920000000000005,0.7157955979555018
0.8930000000000005,0.7148307696482961
0.8940000000000005,0.7137365163563629
0.8950000000000005,0.7123721460032991
0.8960000000000005,0.7106723109950493
0.8970000000000005,0.7084991517317335
0.8980000000000005,0.7055880999999985
0.8990000000000005,0.7023563657150554
0.9000000000000005,0.6989278825146982
0.9010000000000004,0.6960536174852993
0.9020000000000004,0.6937966025700245
0.9030000000000004,0.6918227099999991
0.9040000000000004,0.6898694675808746
0.9050000000000004,0.6872484979082032
0.9060000000000004,0.6841787713945289
0.9070000000000004,0.6806910348774471
0.9080000000000004,0.6772023664470628
0.9090000000000004,0.6738470781500911
0.9100000000000004,0.6707545827748597
0.9110000000000004,0.6684091934536679
0.9120000000000004,0.66748291
0.9130000000000004,0.6675383005198109
0.9140000000000004,0.6685903013133352
0.9150000000000004,0.6703007457911112
0.9160000000000004,0.6717573854336552
0.9170000000000004,0.67279971
0.9180000000000004,0.6727189215259233
0.9190000000000004,0.671795217711114
0.9200000000000004,0.6703181595414947
0.9210000000000004,0.6683513499999987
0.9220000000000004,0.6660426659683586
0.9230000000000004,0.663639500748169
0.9240000000000004,0.6611769092518288
0.9250000000000004,0.6587624741443402
0.9260000000000004,0.6565004599999988
0.9270000000000004,0.6544431836727727
0.9280000000000004,0.6528104838464073
0.9290000000000004,0.6519386974357279
0.9300000000000004,0.6516356530303301
0.9310000000000004,0.6519387547778485
0.9320000000000004,0.6534165531278447
0.9330000000000004,0.6555729453082357
0.9340000000000004,0.6583997034644359
0.9350000000000004,0.6621384000000021
0.9360000000000004,0.6665183176996793
0.9370000000000004,0.6712882916135382
0.9380000000000004,0.6763689683864669
0.9390000000000004,0.6814786889027916
0.9400000000000004,0.6864309300000027
0.9410000000000004,0.6911793649624519
0.9420000000000004,0.695427475377533
0.9430000000000004,0.6992733930816476
0.9440000000000004,0.7028102546314481
0.9450000000000004,0.7059888466411677
0.9460000000000004,0.7086529576230202
0.9470000000000004,0.7110341085654729
0.9480000000000004,0.7131414789263796
0.9490000000000004,0.7148685500000007
0.9500000000000004,0.7164135138844395
0.9510000000000004,0.7178019541138362
0.9520000000000004,0.7190076458861652
0.9530000000000004,0.7199585304912054
0.9540000000000004,0.7208235300000003
0.9550000000000004,0.7216491234935353
0.9560000000000004,0.7223237991588424
0.9570000000000004,0.7229624272274391
0.9580000000000004,0.7235676600000003
0.9590000000000004,0.7241186550700509
0.9600000000000004,0.7246256591679419
0.9610000000000004,0.7250840562480878
0.9620000000000004,0.7254701261393229
0.9630000000000004,0.7258910500000002
0.9640000000000004,0.7262815235066703
0.9650000000000004,0.7266321900290986
0.9660000000000004,0.7269664933139345
0.9670000000000004,0.7272837768271685
0.9680000000000004,0.7276043935536357
0.9690000000000004,0.7279597561270938
0.9700000000000004,0.7282661108093597
0.9710000000000004,0.728541904484145
0.9720000000000004,0.7287870600000002
0.9730000000000004,0.7290870023967241
0.9740000000000004,0.7293266734830607
0.9750000000000004,0.7295008265169394
0.9760000000000004,0.7295706293019929
0.9770000000000004,0.72957128
0.9780000000000004,0.7295793906395128
0.9790000000000004,0.729643341459127
0.9800000000000004,0.7296919790272487
0.9810000000000004,0.7296460304595045
0.9820000000000004,0.7295058982600826
0.9830000000000004,0.7293319062295884
0.9840000000000004,0.7291433856556171
0.9850000000000004,0.7288947124867495
0.9860000000000004,0.7285057299999997
0.9870000000000004,0.7280614356475562
0.9880000000000004,0.7276261917023317
0.9890000000000004,0.7272113082976679
0.9900000000000004,0.7267329747833476
0.9910000000000004,0.7261375799999996
0.9920000000000004,0.7254845981504812
0.9930000000000004,0.7248921226683662
0.9940000000000004,0.724314401554422
0.9950000000000006,0.7236093899999995
0.9960000000000006,0.7226932500137996
0.9970000000000006,0.7216946329122539
0.9980000000000006,0.7208402456316179
0.9990000000000006,0.7200762076403524
1.0000000000000004,0.7193128499999996
1.0010000000000006,0.7182374599999993
1.002000000000001,0.7172265099999992
1.0030000000000006,0.7158958299999991
1.0040000000000004,0.7144902073982595
1.0050000000000006,0.7130641899999991
1.006000000000001,0.711701449999999
1.0070000000000006,0.7101914299999993
1.0080000000000005,0.7086707399999993
1.0090000000000006,0.7071879237986194
1.010000000000001,0.7057259099999991
1.0110000000000006,0.7044165099999993
1.0120000000000005,0.7032406899999996
1.0130000000000006,0.7022512599999994
1.014000000000001,0.7013129338326162
1.0150000000000006,0.7003652499999996
1.0160000000000005,0.6997067899999998
1.0170000000000006,0.6992032499999998
1.018000000000001,0.6986824299999996
1.0190000000000006,0.6982336448785118
1.0200000000000005,0.69821483
1.0210000000000006,0.69826561
1.022000000000001,0.6983274200000001
1.0230000000000006,0.6984523500000002
1.0240000000000005,0.6986823700000001
1.0250000000000006,0.6988399600000001
1.0260000000000007,0.69892478
1.0270000000000006,0.6989679899999998
1.0280000000000005,0.6985727499999997
1.0290000000000006,0.6981501599999997
1.0300000000000007,0.6977689299999997
1.0310000000000006,0.6973637299999997
1.0320000000000005,0.6971136130146984
1.0330000000000006,0.6969437599999998
1.0340000000000007,0.6965658099999996
1.0350000000000006,0.6960291299999998
1.0360000000000005,0.69576693
1.0370000000000006,0.6958111054064594
1.0380000000000007,0.6959651700000002
1.0390000000000006,0.6963068800000001
1.0400000000000005,0.6966218400000002
1.0410000000000006,0.6969014400000003
1.0420000000000007,0.6973990302409762
1.0430000000000006,0.6981975400000004
1.0440000000000005,0.6989211400000004
1.0450000000000006,0.6995928900000006
1.0460000000000007,0.7004148400000005
1.0470000000000006,0.7011803834456559
1.0480000000000005,0.7018418300000003
1.0490000000000006,0.7026826700000004
1.0500000000000007,0.7036707400000005
1.0510000000000006,0.7045077100000005
1.0520000000000005,0.7051354100000004
1.0530000000000006,0.7058776000000005
1.0540000000000007,0.7066613400000004
1.0550000000000006,0.7072207258564146
1.0560000000000005,0.7077792900000003
1.0570000000000006,0.7085279200000005
1.0580000000000007,0.7093686500000006
1.0590000000000006,0.7102593800000004
1.0600000000000005,0.7111582986881315
1.0610000000000006,0.7119451800000004
1.0620000000000007,0.7126317600000004
1.0630000000000006,0.7132610700000005
1.0640000000000005,0.7139126100000003
1.0650000000000006,0.7146414371172887
1.0660000000000007,0.7151864800000004
1.0670000000000006,0.7156696900000005
1.0680000000000005,0.7162540600000002
1.0690000000000006,0.7166845800000002
1.0700000000000007,0.717096048853115
1.0710000000000006,0.7174400100000001
1.0720000000000005,0.7176572700000001
1.0730000000000006,0.7178974700000001
1.0740000000000007,0.7181325000000002
1.0750000000000006,0.7184310600000003
1.0760000000000003,0.7189241600000004
1.0770000000000006,0.7194614400000003
1.0780000000000007,0.7199339731016902
1.0790000000000006,0.7203649900000002
1.0800000000000003,0.7207757800000002
1.0810000000000006,0.7211638700000003
1.0820000000000007,0.7215794300000004
1.0830000000000006,0.7220801597290275
1.0840000000000003,0.7225774500000002
1.0850000000000006,0.7230293200000003
1.0860000000000007,0.7235984200000004
1.0870000000000006,0.7241326600000002
1.0880000000000003,0.7245419190740929
1.0890000000000006,0.7248624000000002
1.0900000000000007,0.7251502300000002
1.0910000000000006,0.7254815100000003
1.0920000000000003,0.72579795
1.0930000000000006,0.7259096988251176
1.0940000000000007,0.7259796300000002
1.0950000000000006,0.7262714500000003
1.0960000000000003,0.7266421300000001
1.0970000000000006,0.7268874600000002
1.0980000000000008,0.7270194299999999
1.0990000000000006,0.72695357
1.1000000000000003,0.72687209
1.1010000000000006,0.7269859300000001
1.1020000000000008,0.7271631999999999
1.1030000000000006,0.7270484599999999
1.1040000000000003,0.7268368000000001
1.1050000000000006,0.7266040399999999
1.1060000000000008,0.726381395189481
1.1070000000000009,0.7261332899999998
1.1080000000000003,0.7258344899999998
1.1090000000000009,0.7254968899999997
1.1100000000000008,0.7250903199999997
1.1110000000000009,0.7248321210608939
1.1120000000000003,0.72484273
1.1130000000000009,0.7247896799999999
1.1140000000000008,0.7246699899999999
1.1150000000000009,0.7245547799999998
1.1160000000000003,0.7244293225457453
1.1170000000000009,0.7243065199999998
1.1180000000000008,0.7242209299999999
1.1190000000000009,0.72414708
1.1200000000000006,0.72411126
1.1210000000000009,0.7240825928667133
1.1220000000000008,0.7237672799999998
1.1230000000000009,0.7233549399999997
1.1240000000000006,0.7228679699999998
1.1250000000000009,0.7223510099999996
1.1260000000000008,0.7216034499999993
1.127000000000001,0.7207490799999994
1.1280000000000006,0.7196969999999991
1.129000000000001,0.7184058634226566
1.1300000000000008,0.7168400899999983
1.131000000000001,0.7148056599999986
1.1320000000000006,0.7126986999999989
1.133000000000001,0.7104066599999983
1.1340000000000008,0.707958657265271
1.135000000000001,0.7045313099999977
1.1360000000000006,0.7010967699999974
1.137000000000001,0.6971510599999974
1.1380000000000008,0.6931692999999953
1.139000000000001,0.6879192450054963
1.1400000000000006,0.6826564699999964
1.141000000000001,0.6773993999999967
