wave,Propyne
0.4,0.8441591253282934
0.401,0.8441909585092299
0.402,0.8440418814907702
0.40299999999999997,0.84413016
0.40399999999999997,0.8444958863427366
0.405,0.84462529
0.406,0.8448458340679187
0.407,0.8452526259320813
0.408,0.845532300250895
0.409,0.845557389749105
0.41,0.84564745
0.411,0.8460569959045409
0.412,0.84636849
0.413,0.8464399000392995
0.414,0.84644383
0.415,0.8465715127840443
0.416,0.8468499172159557
0.417,0.84713459
0.418,0.8473487478584214
0.419,0.84756118
0.42,0.8477727218178819
0.421,0.84795451
0.422,0.8481710631112378
0.423,0.8484821868887623
0.424,0.8488169925403491
0.425,0.8490710274596508
0.4260000000000001,0.84921688
0.4270000000000001,0.8493830627333726
0.4280000000000001,0.8496564
0.4290000000000001,0.8499251020700586
0.4300000000000001,0.8501321079299414
0.4310000000000001,0.8503043117582648
0.4320000000000001,0.8504801382417352
0.4330000000000001,0.85065436
0.4340000000000001,0.8508262019776801
0.4350000000000001,0.85102397
0.4360000000000001,0.8512137519407612
0.4370000000000001,0.8514078280592388
0.4380000000000001,0.8516227026070478
0.4390000000000001,0.8518834073929522
0.4400000000000001,0.8521226000000001
0.4410000000000001,0.8523149480765193
0.4420000000000001,0.85246444
0.4430000000000001,0.8527082228746425
0.4440000000000001,0.8529956871253574
0.4450000000000001,0.8532049118965621
0.4460000000000001,0.8533945681034381
0.4470000000000001,0.85356385
0.4480000000000001,0.853704088597614
0.4490000000000001,0.85396105
0.4500000000000001,0.8541543512862743
0.4510000000000001,0.8542829787137257
0.4520000000000001,0.8546004326249474
0.4530000000000001,0.8548629273750525
0.4540000000000001,0.85504061
0.4550000000000001,0.8552548278578215
0.4560000000000001,0.8554107
0.4570000000000001,0.8555923723728762
0.4580000000000001,0.85582966
0.4590000000000001,0.8560798215192696
0.4600000000000001,0.8562317484807304
0.4610000000000001,0.8563601999999999
0.4620000000000001,0.8566333072689273
0.4630000000000001,0.85681182
0.4640000000000001,0.8569707926165738
0.4650000000000001,0.85723245
0.4660000000000001,0.8574229514572709
0.4670000000000001,0.8575686785427291
0.4680000000000001,0.8577365321754565
0.4690000000000001,0.8579540778245435
0.4700000000000001,0.85812587
0.4710000000000001,0.8582854323543765
0.4720000000000001,0.85852087
0.4730000000000001,0.8586822215615688
0.4740000000000001,0.8588383784384312
0.4750000000000001,0.8590514112480749
0.4760000000000001,0.8591762187519251
0.4770000000000001,0.85936773
0.4780000000000001,0.8596084710716893
0.4790000000000001,0.85971564
0.4800000000000001,0.8599116221355573
0.4810000000000001,0.8601251778644428
0.4820000000000001,0.8602289016616669
0.4830000000000001,0.8603950683383333
0.4840000000000001,0.86057425
0.4850000000000001,0.8607196785457145
0.4860000000000001,0.86086029
0.4870000000000001,0.8610278418154637
0.4880000000000001,0.8612093881845363
0.4890000000000001,0.8613789117219656
0.4900000000000001,0.8615511082780344
0.4910000000000001,0.86172491
0.4920000000000001,0.8618910283388166
0.4930000000000001,0.86202234
0.4940000000000001,0.8621487613750862
0.4950000000000001,0.86228627
0.4960000000000001,0.8624351011837763
0.4970000000000001,0.8625534788162237
0.4980000000000001,0.86265403
0.4990000000000001,0.8627676388639113
0.5000000000000001,0.8628610999999999
0.5010000000000001,0.8629756612898258
0.5020000000000001,0.8631046423638818
0.5030000000000001,0.8631834384240789
0.5040000000000001,0.8632438193961941
0.5050000000000001,0.86332548
0.5060000000000001,0.8634331217059148
0.5070000000000001,0.8635184174411279
0.5080000000000001,0.8635660990463905
0.5090000000000001,0.86360222
0.5100000000000001,0.8636887107069071
0.5110000000000001,0.8637594007961682
0.5120000000000001,0.8637992092038319
0.5130000000000001,0.8638868891231912
0.5140000000000001,0.86393631
0.5150000000000001,0.8639650906289126
0.5160000000000001,0.8640279815251238
0.5170000000000001,0.8640788189832509
0.5180000000000001,0.8641254295338954
0.5190000000000001,0.8641800303236032
0.5200000000000001,0.8642123916141193
0.5210000000000001,0.8642930975788211
0.5220000000000001,0.8643946089848796
0.5230000000000001,0.86445391
0.5240000000000001,0.8644846103433034
0.5250000000000001,0.8645189409751609
0.5260000000000001,0.8645676990248391
0.5270000000000001,0.8646590690862909
0.5280000000000001,0.86471057
0.5290000000000001,0.8647175411432114
0.5300000000000001,0.8647747003917803
0.5310000000000001,0.864787759738813
0.5320000000000001,0.8647790600870009
0.5330000000000001,0.8648158901276013
0.5340000000000001,0.8648286505315734
0.5350000000000001,0.8648552292026398
0.5360000000000001,0.8649114394378887
0.5370000000000001,0.86492604
0.5380000000000001,0.8649377801824036
0.5390000000000001,0.8649560195851208
0.5400000000000001,0.8649421902765863
0.5410000000000001,0.8649443999778997
0.5420000000000001,0.86494237
0.5430000000000001,0.8649115000677966
0.5440000000000002,0.8649148898983051
0.5450000000000002,0.8649216898639986
0.5460000000000002,0.86491191
0.5470000000000002,0.8649203799737998
0.5480000000000002,0.8649177596864125
0.5490000000000002,0.8649020803135875
0.5500000000000002,0.8648921800990009
0.5510000000000002,0.86485291
0.5520000000000002,0.8648145198288966
0.5530000000000002,0.8647974094135293
0.5540000000000002,0.8647778603909805
0.5550000000000002,0.8647528902497025
0.5560000000000002,0.8647307799492995
0.5570000000000002,0.8647257095434228
0.5580000000000002,0.8647028806848657
0.5590000000000002,0.8646739705782058
0.5600000000000002,0.86466086
0.5610000000000002,0.8646459598538986
0.5620000000000002,0.8646313497926084
0.5630000000000002,0.8646209802073916
0.5640000000000002,0.8646200300094999
0.5650000000000002,0.86461252
0.5660000000000002,0.8646047701240013
0.5670000000000002,0.8646109702003899
0.5680000000000002,0.8646176498664067
0.5690000000000002,0.8646154400221002
0.5700000000000002,0.8646097801001009
0.5710000000000002,0.8646197904577771
0.5720000000000002,0.8646426793133344
0.5730000000000002,0.8646580598461969
0.5740000000000002,0.86462992
0.5750000000000002,0.8646516204339043
0.5760000000000002,0.8646950100977961
0.5770000000000002,0.8646998999022039
0.5780000000000002,0.8646588304107041
0.5790000000000002,0.86460048
0.5800000000000002,0.8645525588935891
0.5810000000000002,0.8644972389452527
0.5820000000000002,0.8644620807031649
0.5830000000000002,0.86442876
0.5840000000000002,0.8643687992494925
0.5850000000000002,0.8642937481976901
0.5860000000000002,0.8642036327034648
0.5870000000000002,0.8641088609477189
0.5880000000000002,0.86414677
0.5890000000000002,0.8641910593376868
0.5900000000000002,0.8641248228963551
0.5910000000000002,0.8638880347357631
0.5920000000000002,0.8637514113662136
0.5930000000000002,0.8637554000823009
0.5940000000000002,0.8637636298880056
0.5950000000000002,0.8637580301679916
0.5960000000000002,0.8636242226762267
0.5970000000000002,0.8633856199999999
0.5980000000000002,0.8630786475943758
0.5990000000000002,0.8628380875622975
0.6000000000000002,0.8627162024377025
0.6010000000000002,0.8627132200298002
0.6020000000000002,0.8626246999999999
0.6030000000000002,0.8625213500739014
0.6040000000000002,0.8625287442429879
0.6050000000000002,0.8626701771713414
0.6060000000000002,0.8628476882248822
0.6070000000000002,0.8629389393484935
0.6080000000000002,0.8628737879545022
0.6090000000000002,0.8627715130682465
0.6100000000000002,0.8627011807033141
0.6110000000000002,0.86262369
0.6120000000000002,0.8624959577796777
0.6130000000000002,0.8622739247574096
0.6140000000000002,0.8620117952425903
0.6150000000000002,0.8618457916600165
0.6160000000000002,0.8617174000000001
0.6170000000000002,0.8615671972699726
0.6180000000000002,0.8614306948450576
0.6190000000000002,0.8612588634366279
0.6200000000000002,0.86107343
0.6210000000000002,0.8609125585479855
0.6220000000000002,0.8607673592956352
0.6230000000000002,0.8607321410565472
0.6240000000000002,0.8607614597067941
0.6250000000000002,0.86072463
0.6260000000000002,0.8606368290248805
0.6270000000000002,0.8605393171174441
0.6280000000000002,0.8604432319217039
0.6290000000000002,0.8603292111402113
0.6300000000000002,0.86023521
0.6310000000000002,0.8601740582024898
0.6320000000000002,0.8600841826962652
0.6330000000000002,0.8599908918658186
0.6340000000000002,0.85991609
0.6350000000000002,0.8598481992572925
0.6360000000000002,0.8597739282214711
0.6370000000000002,0.8596850017785289
0.6380000000000002,0.8595905909441095
0.6390000000000002,0.85948491
0.6400000000000002,0.8593882291303826
0.6410000000000002,0.8593012671927404
0.6420000000000002,0.8592076918715064
0.6430000000000002,0.8591212008649085
0.6440000000000002,0.8590440792566926
0.6450000000000002,0.8589697485158742
0.6460000000000002,0.8588955422261887
0.6470000000000002,0.8587979709757195
0.6480000000000002,0.85867548
0.6490000000000002,0.8585737891071911
0.6500000000000002,0.8584845079554818
0.6510000000000002,0.8583822820445183
0.6520000000000002,0.8582539612832127
0.6530000000000002,0.85813588
0.6540000000000002,0.8580228674369743
0.6550000000000002,0.8578947161217939
0.6560000000000002,0.8577654425854707
0.6570000000000003,0.8576452712017121
0.6580000000000003,0.8575349991863919
0.6590000000000003,0.8574536379807008
0.6600000000000003,0.8573526730289486
0.6610000000000003,0.8572234512922258
0.6620000000000003,0.85709012
0.6630000000000003,0.8569514785586712
0.6640000000000003,0.8568073454960251
0.6650000000000003,0.8566572130026497
0.6660000000000003,0.8565126114460144
0.6670000000000003,0.85635996
0.6680000000000003,0.8561980069639518
0.6690000000000003,0.8560462045540722
0.6700000000000003,0.8558735834524345
0.6710000000000003,0.8556829699999999
0.6720000000000003,0.8554914582362823
0.6730000000000003,0.8553150865179392
0.6740000000000003,0.8551409834820607
0.6750000000000003,0.8549576418334183
0.6760000000000003,0.8547834199999998
0.6770000000000003,0.8545939279305586
0.6780000000000003,0.8543869835413228
0.6790000000000003,0.8541716943057847
0.6800000000000003,0.8539677920390203
0.6810000000000003,0.8537518975615755
0.6820000000000003,0.8535080559088045
0.6830000000000003,0.8533034961367931
0.6840000000000003,0.8530890942880428
0.6850000000000003,0.85284507
0.6860000000000003,0.852612497704577
0.6870000000000003,0.8523829551221951
0.6880000000000003,0.8521390648778048
0.6890000000000003,0.8518757226334263
0.6900000000000003,0.8516197199999999
0.6910000000000003,0.8514115164939648
0.6920000000000003,0.8512362143962802
0.6930000000000003,0.8510494237358132
0.6940000000000003,0.8508339521547215
0.6950000000000003,0.8506097178494785
0.6960000000000003,0.8503946655858207
0.6970000000000003,0.8501739566212688
0.6980000000000003,0.8499410723288465
0.6990000000000003,0.84970295
0.7000000000000003,0.8494624476145759
0.7010000000000003,0.8492239052711891
0.7020000000000003,0.8489874647288108
0.7030000000000003,0.8487710421642216
0.7040000000000003,0.8485223699999999
0.7050000000000003,0.8482605754629546
0.7060000000000003,0.8480337225114744
0.7070000000000003,0.8477841049923504
0.7080000000000003,0.8475205299999999
0.7090000000000003,0.8472645273093731
0.7100000000000003,0.8469954642412878
0.7110000000000003,0.8467075286380681
0.7120000000000003,0.8464118229570591
0.7130000000000003,0.8461114799999999
0.7140000000000003,0.8458284071067421
0.7150000000000003,0.8455390804751762
0.7160000000000003,0.8452215863498824
0.7170000000000003,0.8449216529993299
0.7180000000000003,0.8446165267384673
0.7190000000000003,0.8442903733377328
0.7200000000000003,0.8439572599934002
0.7210000000000003,0.8436263866174659
0.7220000000000003,0.8432903899999998
0.7230000000000003,0.8429354364237641
0.7240000000000003,0.8425778128368865
0.7250000000000003,0.8422196571631133
0.7260000000000003,0.8418544536520365
0.7270000000000003,0.8414619000000001
0.7280000000000003,0.8410603359808194
0.7290000000000003,0.8406584174333281
0.7300000000000003,0.8402395283777809
0.7310000000000003,0.8398039343559434
0.7320000000000003,0.8393655956518563
0.7330000000000003,0.8389307815282235
0.7340000000000003,0.8385071927076645
0.7350000000000003,0.8380633044388887
0.7360000000000003,0.8375797299999997
0.7370000000000003,0.8370554341337412
0.7380000000000003,0.8364688087530497
0.7390000000000003,0.8359064612469499
0.7400000000000003,0.8354200748638485
0.7410000000000003,0.8350856899999999
0.7420000000000003,0.8348061936413362
0.7430000000000003,0.8344882592146392
0.7440000000000003,0.8341287471902404
0.7450000000000003,0.8337180599999999
0.7460000000000003,0.8332886056780566
0.7470000000000003,0.8328564113434327
0.7480000000000003,0.8324235829848506
0.7490000000000003,0.8319764744710892
0.7500000000000003,0.8315070899999999
0.7510000000000003,0.8310301252059039
0.7520000000000003,0.8305507156097194
0.7530000000000003,0.8300710395935202
0.7540000000000003,0.8296077346330462
0.7550000000000003,0.8291391099999998
0.7560000000000003,0.8286566004828757
0.7570000000000003,0.8281807442756861
0.7580000000000003,0.8276719601757017
0.7590000000000003,0.8271380099999998
0.7600000000000003,0.8266037049007487
0.7610000000000003,0.8260937798366064
0.7620000000000003,0.8255856101633933
0.7630000000000003,0.8250685351707515
0.7640000000000003,0.8245797199999998
0.7650000000000003,0.824074264863197
0.7660000000000003,0.8235605853682314
0.7670000000000003,0.823072859754512
0.7680000000000003,0.82257056502295
0.7690000000000003,0.8220632650378502
0.7700000000000004,0.8215670502490874
0.7710000000000004,0.8210795046263685
0.7720000000000004,0.8205828749662991
0.7730000000000004,0.8200823699999998
0.7740000000000004,0.8196005151869518
0.7750000000000004,0.8191192106351745
0.7760000000000004,0.8186509693648253
0.7770000000000004,0.8182061944477443
0.7780000000000004,0.8177705999999999
0.7790000000000004,0.8173250510639105
0.7800000000000004,0.8168782474765259
0.7810000000000004,0.8164607983489824
0.7820000000000004,0.8160666239417392
0.7830000000000004,0.8156854463229631
0.7840000000000004,0.8153177431017448
0.7850000000000004,0.8149728303473825
0.7860000000000004,0.8146650830774614
0.7870000000000004,0.8143879199999999
0.7880000000000004,0.8141233275675513
0.7890000000000004,0.8138800831660415
0.7900000000000004,0.8136522845559722
0.7910000000000004,0.8134295322275221
0.7920000000000004,0.8132008299999999
0.7930000000000004,0.8129979968327583
0.7940000000000004,0.8128396347508624
0.7950000000000004,0.8127084426238261
0.7960000000000004,0.8125815399999999
0.7970000000000004,0.8124556489753897
0.7980000000000004,0.8123531881618734
0.7990000000000004,0.8122612818381264
0.8000000000000004,0.8121676409364093
0.8010000000000004,0.8120857499999999
0.8020000000000004,0.811937387652153
0.8030000000000004,0.8117026024151791
0.8040000000000004,0.8114497750565469
0.8050000000000004,0.8113279912178122
0.8060000000000004,0.8114256329730298
0.8070000000000004,0.8117229405542725
0.8080000000000004,0.8122506541685918
0.8090000000000004,0.8129784354442547
0.8100000000000004,0.8136761200000002
0.8110000000000004,0.8142527348000481
0.8120000000000004,0.8147327391906326
0.8130000000000004,0.8151922708093677
0.8140000000000004,0.8156693552291525
0.8150000000000004,0.8161184800000002
0.8160000000000004,0.8165898400149003
0.8170000000000004,0.8170905848069598
0.8180000000000004,0.8175841501286938
0.8190000000000004,0.8181169546719469
0.8200000000000004,0.8186834557643579
0.8210000000000004,0.8192598921169945
0.8220000000000004,0.8198657418245091
0.8230000000000004,0.8205007236501732
0.8240000000000004,0.8211541800000002
0.8250000000000004,0.8218216369517698
0.8260000000000004,0.8225168142688295
0.8270000000000004,0.8232302557311711
0.8280000000000004,0.8239491528110283
0.8290000000000004,0.8246851600000003
0.8300000000000004,0.825433325167152
0.8310000000000004,0.826191682726264
0.8320000000000004,0.8269492248491579
0.8330000000000004,0.8277765500000005
0.8340000000000004,0.8286577587928883
0.8350000000000004,0.8295370475957206
0.8360000000000004,0.83041683360642
0.8370000000000004,0.8313028711396231
0.8380000000000004,0.8321992200000005
0.8390000000000004,0.8330984789182787
0.8400000000000004,0.8339903067778615
0.8410000000000004,0.834882902148093
0.8420000000000004,0.8357929508995093
0.8430000000000004,0.8367179693276936
0.8440000000000004,0.8376507388674571
0.8450000000000004,0.8385941116988155
0.8460000000000004,0.8395230614210146
0.8470000000000004,0.8404638200000004
0.8480000000000004,0.8414316897179975
0.8490000000000004,0.8424034891752334
0.8500000000000004,0.8433622508247675
0.8510000000000004,0.8443124204983053
0.8520000000000004,0.8452623500000005
0.8530000000000004,0.8462207396871941
0.8540000000000004,0.8471894592614373
0.8550000000000004,0.8481648404923758
0.8560000000000004,0.8491462401860023
0.8570000000000004,0.8501187695069954
0.8580000000000004,0.8510694685766715
0.8590000000000004,0.8519983021349936
0.8600000000000004,0.852859961383428
0.8610000000000004,0.8536536100000003
0.8620000000000004,0.8543937274780751
0.8630000000000004,0.8551415366707336
0.8640000000000004,0.8559750733292673
0.8650000000000004,0.8568864408863092
0.8660000000000004,0.8578892900000005
0.8670000000000004,0.8588969897173976
0.8680000000000004,0.8598828597783116
0.8690000000000004,0.860875470147793
0.8700000000000004,0.8619357900000004
0.8710000000000004,0.8630376609649102
0.8720000000000004,0.8641341509787515
0.8730000000000004,0.8651830885318738
0.8740000000000004,0.8661650301806041
0.8750000000000004,0.8671092400000004
0.8760000000000004,0.8680177987549755
0.8770000000000004,0.8688932961232944
0.8780000000000004,0.8697640725844712
0.8790000000000004,0.8706482011587121
0.8800000000000004,0.8715449600000005
0.8810000000000004,0.8724519783394834
0.8820000000000005,0.8733689524907758
0.8830000000000005,0.8743199509800101
0.8840000000000005,0.8752772200000004
0.8850000000000005,0.8762110591272917
0.8860000000000005,0.8771237871845129
0.8870000000000005,0.8779830128154877
0.8880000000000005,0.8788207116230167
0.8890000000000005,0.8796719900000003
0.8900000000000005,0.8804873279055585
0.8910000000000005,0.8812778835377235
0.8920000000000005,0.8820624743081852
0.8930000000000005,0.8828191724330248
0.8940000000000005,0.8835265064195645
0.8950000000000005,0.8841684614268289
0.8960000000000005,0.8847398028597573
0.8970000000000005,0.8852174852232048
0.8980000000000005,0.8855834000000001
0.8990000000000005,0.8858662826149263
0.9000000000000005,0.88612777700092
0.9010000000000004,0.8864778229990802
0.9020000000000004,0.8868822459557597
0.9030000000000004,0.8873438800000001
0.9040000000000004,0.8875036754093539
0.9050000000000004,0.88727413539343
0.9060000000000004,0.8867872497377128
0.9070000000000004,0.8864810530619305
0.9080000000000004,0.8869909124831253
0.9090000000000004,0.8882392384728772
0.9100000000000004,0.8901628822906864
0.9110000000000004,0.8924740368883389
0.9120000000000004,0.8946947500000009
0.9130000000000004,0.8967476648912985
0.9140000000000004,0.8982367823584826
0.9150000000000004,0.899315398427679
0.9160000000000004,0.9002753404006045
0.9170000000000004,0.9010590900000004
0.9180000000000004,0.9017805044962756
0.9190000000000004,0.9025053182555876
0.9200000000000004,0.9032350654050544
0.9210000000000004,0.9039635100000004
0.9220000000000004,0.9046890772801732
0.9230000000000004,0.905417094658614
0.9240000000000004,0.9061500253413868
0.9250000000000004,0.9068563529367296
0.9260000000000004,0.9075238700000005
0.9270000000000004,0.9081552657555154
0.9280000000000004,0.9087308169581524
0.9290000000000004,0.9092960886945656
0.9300000000000004,0.9098824841360416
0.9310000000000004,0.9105473873409736
0.9320000000000004,0.9112814853414334
0.9330000000000004,0.9120485569878509
0.9340000000000004,0.9128050648698492
0.9350000000000004,0.9135476400000004
0.9360000000000004,0.9142788666090664
0.9370000000000004,0.9149397724235034
0.9380000000000004,0.9155609475764972
0.9390000000000004,0.9161791138183384
0.9400000000000004,0.9167979400000004
0.9410000000000004,0.9173728908899093
0.9420000000000004,0.9179173864787764
0.9430000000000004,0.9184666790141496
0.9440000000000004,0.9189878647881482
0.9450000000000004,0.9195641962054624
0.9460000000000004,0.92018474160802
0.9470000000000004,0.9207651425879708
0.9480000000000004,0.9213336643147866
0.9490000000000004,0.9219045600000002
0.9500000000000004,0.9224714656529568
0.9510000000000004,0.923036761657134
0.9520000000000004,0.9236196183428668
0.9530000000000004,0.9242113740824413
0.9540000000000004,0.9247508600000002
0.9550000000000004,0.9252591202033024
0.9560000000000004,0.9257692855686218
0.9570000000000004,0.9262882396209192
0.9580000000000004,0.9267676500000004
0.9590000000000004,0.927256465360954
0.9600000000000004,0.9277925600546976
0.9610000000000004,0.9282952949179544
0.9620000000000004,0.9287776851761036
0.9630000000000004,0.9292726500000004
0.9640000000000004,0.929775605182704
0.9650000000000004,0.9302938745867708
0.9660000000000004,0.9307801002754864
0.9670000000000004,0.9311966858341586
0.9680000000000004,0.9316662050586508
0.9690000000000004,0.932172069685316
0.9700000000000004,0.9326563354720266
0.9710000000000004,0.9331541600435008
0.9720000000000004,0.9335724100000002
0.9730000000000004,0.9339498943010432
0.9740000000000004,0.9343799988676456
0.9750000000000004,0.9348233811323551
0.9760000000000004,0.9352403858299584
0.9770000000000004,0.9356349100000002
0.9780000000000004,0.9360235339953802
0.9790000000000004,0.9364230721694916
0.9800000000000004,0.9368287218870058
0.9810000000000004,0.9372534757524578
0.9820000000000004,0.9375993629427296
0.9830000000000004,0.9378936362234891
0.9840000000000004,0.938204810664767
0.9850000000000004,0.9385404566435329
0.9860000000000004,0.9389002300000002
0.9870000000000004,0.9392596526977272
0.9880000000000004,0.939529425148394
0.9890000000000004,0.9397868448516059
0.9900000000000004,0.9400899369690698
0.9910000000000004,0.9404109100000002
0.9920000000000004,0.9407432755170554
0.9930000000000004,0.9410191259346034
0.9940000000000004,0.9412169460435981
0.9950000000000006,0.9415898300000002
0.9960000000000006,0.9419924630589308
0.9970000000000006,0.9422983559077048
0.9980000000000006,0.9425937411384432
0.9990000000000006,0.9428901670357408
1.0000000000000004,0.94320363
1.0010000000000006,0.9435449800000002
1.002000000000001,0.94379741
1.0030000000000006,0.9439879100000002
1.0040000000000004,0.9441907686371364
1.0050000000000006,0.9444771400000002
1.006000000000001,0.94468349
1.0070000000000006,0.94479197
1.0080000000000005,0.94489682
1.0090000000000006,0.9450981190240976
1.010000000000001,0.9452883600000004
1.0110000000000006,0.9455435300000002
1.0120000000000005,0.94584143
1.0130000000000006,0.94603074
1.014000000000001,0.9462306300109988
1.0150000000000006,0.94641012
1.0160000000000005,0.94650012
1.0170000000000006,0.94662786
1.018000000000001,0.9469312400000004
1.0190000000000006,0.9475728858354168
1.0200000000000005,0.9482303300000002
1.0210000000000006,0.9487683200000004
1.022000000000001,0.9493183500000004
1.0230000000000006,0.9500033900000004
1.0240000000000005,0.9506231000000002
1.0250000000000006,0.9510366300000004
1.0260000000000007,0.9513639200000004
1.0270000000000006,0.9517766200000002
1.0280000000000005,0.9523181300000002
1.0290000000000006,0.9528158300000004
1.0300000000000007,0.9532658500000004
1.0310000000000006,0.9537240300000004
1.0320000000000005,0.9541518442865716
1.0330000000000006,0.95449471
1.0340000000000007,0.95473027
1.0350000000000006,0.9549607600000002
1.0360000000000005,0.95527196
1.0370000000000006,0.9555931150654936
1.0380000000000007,0.95564377
1.0390000000000006,0.95542866
1.0400000000000005,0.95526361
1.0410000000000006,0.9551575799999996
1.0420000000000007,0.95481059469853
1.0430000000000006,0.9543722299999996
1.0440000000000005,0.9537694499999996
1.0450000000000006,0.9530210499999996
1.0460000000000007,0.9523054399999994
1.0470000000000006,0.9513934611978796
1.0480000000000005,0.9502509799999994
1.0490000000000006,0.9490431499999996
1.0500000000000007,0.9479370699999994
1.0510000000000006,0.9469226599999994
1.0520000000000005,0.9459937799999998
1.0530000000000006,0.94538701
1.0540000000000007,0.9452536700000002
1.0550000000000006,0.9453642208309172
1.0560000000000005,0.9457725300000004
1.0570000000000006,0.9466650500000008
1.0580000000000007,0.9479087000000008
1.0590000000000006,0.9492521300000006
1.0600000000000005,0.9506345335396468
1.0610000000000006,0.9523699300000013
1.0620000000000007,0.9542060500000012
1.0630000000000006,0.9559217100000011
1.0640000000000005,0.9576587100000008
1.0650000000000006,0.9593234235286482
1.0660000000000007,0.9606654600000007
1.0670000000000006,0.9616876200000006
1.0680000000000005,0.9626115000000004
1.0690000000000006,0.9634230100000004
1.0700000000000007,0.9641603662643742
1.0710000000000006,0.9648245000000004
1.0720000000000005,0.9654116600000002
1.0730000000000006,0.96590108
1.0740000000000007,0.96612269
1.0750000000000006,0.9662032100000002
1.0760000000000003,0.9664596900000002
1.0770000000000006,0.9667879300000002
1.0780000000000007,0.9670537932736728
1.0790000000000006,0.96728653
1.0800000000000003,0.96741468
1.0810000000000006,0.9675684000000004
1.0820000000000007,0.9678741700000002
1.0830000000000006,0.9681717346905309
1.0840000000000003,0.96831864
1.0850000000000006,0.96844435
1.0860000000000007,0.9686597600000002
1.0870000000000006,0.9689299500000004
1.0880000000000003,0.9692181011848816
1.0890000000000006,0.96948695
1.0900000000000007,0.96963382
1.0910000000000006,0.96966469
1.0920000000000003,0.96967661
1.0930000000000006,0.969782999361064
1.0940000000000007,0.9699730300000002
1.0950000000000006,0.9702686100000002
1.0960000000000003,0.9706242700000002
1.0970000000000006,0.9709998400000002
1.0980000000000008,0.97130251
1.0990000000000006,0.9714632
1.1000000000000003,0.97160143
1.1010000000000006,0.97179914
1.1020000000000008,0.9720417900000002
1.1030000000000006,0.97230023
1.1040000000000003,0.97251707
1.1050000000000006,0.97262126
1.1060000000000008,0.972701679810019
1.1070000000000009,0.97279978
1.1080000000000003,0.97300953
1.1090000000000009,0.97314596
1.1100000000000008,0.97313452
1.1110000000000009,0.9732410480171984
1.1120000000000003,0.97342122
1.1130000000000009,0.97354883
1.1140000000000008,0.97370052
1.1150000000000009,0.9738909
1.1160000000000003,0.9740317959104092
1.1170000000000009,0.97412086
1.1180000000000008,0.97417772
1.1190000000000009,0.97423482
1.1200000000000006,0.97416455
1.1210000000000009,0.9740545809969002
1.1220000000000008,0.97404081
1.1230000000000009,0.9740392
1.1240000000000006,0.97400147
1.1250000000000009,0.97398865
1.1260000000000008,0.9739980700000002
1.127000000000001,0.97406507
1.1280000000000006,0.97413105
1.129000000000001,0.9740279185811418
1.1300000000000008,0.97391373
1.131000000000001,0.9738571
1.1320000000000006,0.9737726999999998
1.133000000000001,0.9735443
1.1340000000000008,0.9732771108379158
1.135000000000001,0.9728854899999996
