wave,Trimethylbenzene
0.4,0.7787722631326374
0.401,0.781563251257275
0.402,0.7846889787427251
0.40299999999999997,0.7869595900000002
0.40399999999999997,0.7889439301565984
0.405,0.79176801
0.406,0.7944216924484511
0.407,0.796666537551549
0.408,0.7986076108641829
0.409,0.8006940291358173
0.41,0.8028076900000001
0.411,0.8050582174947251
0.412,0.80751967
0.413,0.8101424261864383
0.414,0.8127610700000001
0.415,0.8152592449786005
0.416,0.8177571050213998
0.417,0.82066154
0.418,0.8234975016403838
0.419,0.8260999900000001
0.42,0.8288123925420747
0.421,0.8320665999999999
0.422,0.8351086061003781
0.423,0.8377186438996221
0.424,0.8406622668191638
0.425,0.8433441831808366
0.4260000000000001,0.8461905700000002
0.4270000000000001,0.8493419539476607
0.4280000000000001,0.8517367200000001
0.4290000000000001,0.8541639160663789
0.4300000000000001,0.8567705539336214
0.4310000000000001,0.8591921519966602
0.4320000000000001,0.8613918180033401
0.4330000000000001,0.8635711100000001
0.4340000000000001,0.8658190017542826
0.4350000000000001,0.8679944300000001
0.4360000000000001,0.8702023802109958
0.4370000000000001,0.8722234797890044
0.4380000000000001,0.8740749623601529
0.4390000000000001,0.8763109776398474
0.4400000000000001,0.8783649200000001
0.4410000000000001,0.8801695519536805
0.4420000000000001,0.8820820500000001
0.4430000000000001,0.8842389798217036
0.4440000000000001,0.8862211501782965
0.4450000000000001,0.8879791109946802
0.4460000000000001,0.8900785790053201
0.4470000000000001,0.8923122300000002
0.4480000000000001,0.8943705394169059
0.4490000000000001,0.8961616800000001
0.4500000000000001,0.8982286102078959
0.4510000000000001,0.9002493997921043
0.4520000000000001,0.9021825999183016
0.4530000000000001,0.9041744300816984
0.4540000000000001,0.9062011200000002
0.4550000000000001,0.9081384906262938
0.4560000000000001,0.90993756
0.4570000000000001,0.911762790201598
0.4580000000000001,0.9137829500000002
0.4590000000000001,0.91580976850333
0.4600000000000001,0.91766010149667
0.4610000000000001,0.91955161
0.4620000000000001,0.9214488710273898
0.4630000000000001,0.9233109400000002
0.4640000000000001,0.9251130985202152
0.4650000000000001,0.92696512
0.4660000000000001,0.9288637788681228
0.4670000000000001,0.9307505911318776
0.4680000000000001,0.9325266666615668
0.4690000000000001,0.9341928233384332
0.4700000000000001,0.9358602200000002
0.4710000000000001,0.9376356178001222
0.4720000000000001,0.93941563
0.4730000000000001,0.9411203459456812
0.4740000000000001,0.9427149140543191
0.4750000000000001,0.9442642464344716
0.4760000000000001,0.9459076935655288
0.4770000000000001,0.94755411
0.4780000000000001,0.9490657532595675
0.4790000000000001,0.95039171
0.4800000000000001,0.951688003303534
0.4810000000000001,0.9530183566964664
0.4820000000000001,0.954322821153077
0.4830000000000001,0.9554381288469233
0.4840000000000001,0.95656377
0.4850000000000001,0.9577228884088158
0.4860000000000001,0.95880246
0.4870000000000001,0.9599444402755946
0.4880000000000001,0.9609719997244056
0.4890000000000001,0.9617995083361334
0.4900000000000001,0.9626331216638668
0.4910000000000001,0.96359277
0.4920000000000001,0.964571940208298
0.4930000000000001,0.9653877600000002
0.4940000000000001,0.9661628080877191
0.4950000000000001,0.9669715800000002
0.4960000000000001,0.9678174976446472
0.4970000000000001,0.9685819623553531
0.4980000000000001,0.96920568
0.4990000000000001,0.9698123239335608
0.5000000000000001,0.97049266
0.5010000000000001,0.9711396162538252
0.5020000000000001,0.9717649983329836
0.5030000000000001,0.9723760977780112
0.5040000000000001,0.9729521242397424
0.5050000000000001,0.97341353
0.5060000000000001,0.9738272483371831
0.5070000000000001,0.9742441074942254
0.5080000000000001,0.9746426820285204
0.5090000000000001,0.97499448
0.5100000000000001,0.9753851944089442
0.5110000000000001,0.9758260854917804
0.5120000000000001,0.9761006745082198
0.5130000000000001,0.976342137585376
0.5140000000000001,0.97664928
0.5150000000000001,0.9770271227734556
0.5160000000000001,0.9773044666854658
0.5170000000000001,0.9775273155430227
0.5180000000000001,0.9777462478106782
0.5190000000000001,0.9779605922620228
0.5200000000000001,0.9781867944055798
0.5210000000000001,0.9784070733916304
0.5220000000000001,0.978602468046061
0.5230000000000001,0.97879165
0.5240000000000001,0.9789524110526104
0.5250000000000001,0.9790576712803488
0.5260000000000001,0.9791216887196512
0.5270000000000001,0.9792845183716836
0.5280000000000001,0.97951609
0.5290000000000001,0.979652697694577
0.5300000000000001,0.979537431283636
0.5310000000000001,0.9795802191442428
0.5320000000000001,0.9797689281128812
0.5330000000000001,0.9798751507701078
0.5340000000000001,0.9799521607855608
0.5350000000000001,0.9799914388216591
0.5360000000000001,0.97994083050611
0.5370000000000001,0.97974509
0.5380000000000001,0.9796231993639872
0.5390000000000001,0.979559597280336
0.5400000000000001,0.9794689418131092
0.5410000000000001,0.9793610010794108
0.5420000000000001,0.97937292
0.5430000000000001,0.9794727006209688
0.5440000000000002,0.9795037490685464
0.5450000000000002,0.9795210996529964
0.5460000000000002,0.97955465
0.5470000000000002,0.9796261812690128
0.5480000000000002,0.979753086204552
0.5490000000000002,0.9800633137954482
0.5500000000000002,0.9804691659414596
0.5510000000000002,0.98083436
0.5520000000000002,0.9812645948155964
0.5530000000000002,0.9817461547316636
0.5540000000000002,0.9822372101788912
0.5550000000000002,0.9826662457096572
0.5560000000000002,0.9830185221034212
0.5570000000000002,0.9832288613089344
0.5580000000000002,0.9832943080365982
0.5590000000000002,0.9833268493491936
0.5600000000000002,0.98326504
0.5610000000000002,0.9833193438892388
0.5620000000000002,0.9837082649280028
0.5630000000000002,0.9839546650719972
0.5640000000000002,0.9840750687959879
0.5650000000000002,0.9840474099999998
0.5660000000000002,0.9837196360034598
0.5670000000000002,0.9830198002111892
0.5680000000000002,0.9820268398592068
0.5690000000000002,0.9809311709567096
0.5700000000000002,0.9798641087238872
0.5710000000000002,0.978736497176141
0.5720000000000002,0.977595304235788
0.5730000000000002,0.9766818391345824
0.5740000000000002,0.97621477
0.5750000000000002,0.9762482643726438
0.5760000000000002,0.9766855308405664
0.5770000000000002,0.9772275591594338
0.5780000000000002,0.9775574767008671
0.5790000000000002,0.97759545
0.5800000000000002,0.977434452400324
0.5810000000000002,0.9770544625537722
0.5820000000000002,0.9764729216308184
0.5830000000000002,0.97580391
0.5840000000000002,0.9753368500054
0.5850000000000002,0.9753373982297886
0.5860000000000002,0.9757488876553172
0.5870000000000002,0.9762968945198908
0.5880000000000002,0.97669727
0.5890000000000002,0.976969841105122
0.5900000000000002,0.9770803471084446
0.5910000000000002,0.9769839619277036
0.5920000000000002,0.9768523613160132
0.5930000000000002,0.9767457193061932
0.5940000000000002,0.9766763377043148
0.5950000000000002,0.9765615534435278
0.5960000000000002,0.976301375203652
0.5970000000000002,0.97592115
0.5980000000000002,0.9755617382332824
0.5990000000000002,0.9753850699058038
0.6000000000000002,0.9753803600941962
0.6010000000000002,0.9755630481730816
0.6020000000000002,0.97594225
0.6030000000000002,0.9762764624706496
0.6040000000000002,0.9765235248366582
0.6050000000000002,0.9766847467755612
0.6060000000000002,0.9767596092513924
0.6070000000000002,0.976843420187102
0.6080000000000002,0.9768621264037798
0.6090000000000002,0.9766823153943304
0.6100000000000002,0.9765214316088322
0.6110000000000002,0.97647792
0.6120000000000002,0.9765378799165992
0.6130000000000002,0.9765295389914403
0.6140000000000002,0.9764791110085596
0.6150000000000002,0.9764682101090012
0.6160000000000002,0.97652763
0.6170000000000002,0.9764602777503776
0.6180000000000002,0.9763477980689966
0.6190000000000002,0.9762834312873356
0.6200000000000002,0.97630793
0.6210000000000002,0.9762692991083912
0.6220000000000002,0.9761801379877004
0.6230000000000002,0.9760795230184491
0.6240000000000002,0.9759897008982178
0.6250000000000002,0.97594917
0.6260000000000002,0.9759091689145782
0.6270000000000002,0.9758006274987249
0.6280000000000002,0.9757172516675164
0.6290000000000002,0.9756890502820028
0.6300000000000002,0.97565454
0.6310000000000002,0.9755073186434676
0.6320000000000002,0.9754394920347982
0.6330000000000002,0.9754366900560004
0.6340000000000002,0.97536874
0.6350000000000002,0.9751236987596876
0.6360000000000002,0.9749996699534018
0.6370000000000002,0.9749973400465982
0.6380000000000002,0.9749015009584096
0.6390000000000002,0.97482425
0.6400000000000002,0.9747610694545892
0.6410000000000002,0.9747065279079046
0.6420000000000002,0.9746367913947304
0.6430000000000002,0.9744989913780135
0.6440000000000002,0.9744052308303084
0.6450000000000002,0.9744882620322984
0.6460000000000002,0.9745898769515524
0.6470000000000002,0.9745866700321006
0.6480000000000002,0.97445625
0.6490000000000002,0.9743564705687058
0.6500000000000002,0.9744133413349466
0.6510000000000002,0.9744800886650534
0.6520000000000002,0.9744421803791038
0.6530000000000002,0.9744193
0.6540000000000002,0.9742957375047748
0.6550000000000002,0.9741709793850308
0.6560000000000002,0.9741504804099796
0.6570000000000003,0.973988001624816
0.6580000000000003,0.9738605000328002
0.6590000000000003,0.9738637808297584
0.6600000000000003,0.9739052687553624
0.6610000000000003,0.9739362596900938
0.6620000000000003,0.97391945
0.6630000000000003,0.973819668195164
0.6640000000000003,0.9736391872143392
0.6650000000000003,0.9735463318571072
0.6660000000000003,0.9735254602087021
0.6670000000000003,0.97342396
0.6680000000000003,0.9732823969149544
0.6690000000000003,0.9731281446275686
0.6700000000000003,0.9730158422460224
0.6710000000000003,0.97296244
0.6720000000000003,0.972837628098581
0.6730000000000003,0.9726474868399264
0.6740000000000003,0.9724894831600736
0.6750000000000003,0.9724518703761036
0.6760000000000003,0.97240269
0.6770000000000003,0.9723560802331046
0.6780000000000003,0.9723793837327132
0.6790000000000003,0.972170474178191
0.6800000000000003,0.9718807928968288
0.6810000000000003,0.9717239102188022
0.6820000000000003,0.9717457899154044
0.6830000000000003,0.9717415601268936
0.6840000000000003,0.9716891110490103
0.6850000000000003,0.97166508
0.6860000000000003,0.9716662796404965
0.6870000000000003,0.9716303286614536
0.6880000000000003,0.9715634013385464
0.6890000000000003,0.9715461701723016
0.6900000000000003,0.97153223
0.6910000000000003,0.971483407786178
0.6920000000000003,0.9713727166653666
0.6930000000000003,0.9712615622230888
0.6940000000000003,0.9712534500811008
0.6950000000000003,0.9712831991249912
0.6960000000000003,0.9711956963653816
0.6970000000000003,0.9710139654519272
0.6980000000000003,0.9708268618710372
0.6990000000000003,0.97074616
0.7000000000000003,0.9707902091243912
0.7010000000000003,0.9707026455035798
0.7020000000000003,0.97047782449642
0.7030000000000003,0.9701739530387302
0.7040000000000003,0.96988916
0.7050000000000003,0.9698335497925981
0.7060000000000003,0.9698231704481776
0.7070000000000003,0.9695047763678816
0.7080000000000003,0.9690276999999998
0.7090000000000003,0.9685121154365542
0.7100000000000003,0.9680557721731912
0.7110000000000003,0.9676644317402128
0.7120000000000003,0.967323723407068
0.7130000000000003,0.96699262
0.7140000000000003,0.9666557274411488
0.7150000000000003,0.966399847436028
0.7160000000000003,0.9663143817093144
0.7170000000000003,0.966394189201892
0.7180000000000003,0.966482639206692
0.7190000000000003,0.9664033121120944
0.7200000000000003,0.9665089168318584
0.7210000000000003,0.9669306815645158
0.7220000000000003,0.96737695
0.7230000000000003,0.9676453498872988
0.7240000000000003,0.9676340763917444
0.7250000000000003,0.9674536636082556
0.7260000000000003,0.9674040104965048
0.7270000000000003,0.96730381
0.7280000000000003,0.9671434782624652
0.7290000000000003,0.9669697220590968
0.7300000000000003,0.9667050252939352
0.7310000000000003,0.9663932331179312
0.7320000000000003,0.966055566398664
0.7330000000000003,0.9656954333747312
0.7340000000000003,0.9653641699379032
0.7350000000000003,0.9650313933277666
0.7360000000000003,0.96464741
0.7370000000000003,0.964223616721767
0.7380000000000003,0.963895797599096
0.7390000000000003,0.963775752400904
0.7400000000000003,0.9638512692447924
0.7410000000000003,0.9638246299999998
0.7420000000000003,0.963602592811728
0.7430000000000003,0.9632431806716664
0.7440000000000003,0.9629322362188888
0.7450000000000003,0.96263325
0.7460000000000003,0.9623393374327742
0.7470000000000003,0.9620826173597321
0.7480000000000003,0.961950603960402
0.7490000000000003,0.961855170954319
0.7500000000000003,0.96179879
0.7510000000000003,0.9618094008326168
0.7520000000000003,0.961892666278086
0.7530000000000003,0.9621019358146092
0.7540000000000003,0.9622926680926809
0.7550000000000003,0.96227223
0.7560000000000003,0.96232706219929
0.7570000000000003,0.962437026701065
0.7580000000000003,0.9625640474595748
0.7590000000000003,0.96269155
0.7600000000000003,0.962819340586506
0.7610000000000003,0.9628779896698132
0.7620000000000003,0.9628614803301868
0.7630000000000003,0.96296298898489
0.7640000000000003,0.96321678
0.7650000000000003,0.9634145488895778
0.7660000000000003,0.9633035058926054
0.7670000000000003,0.9631665927382632
0.7680000000000003,0.9630957207087072
0.7690000000000003,0.963174101592716
0.7700000000000004,0.9633333676683166
0.7710000000000004,0.963216783497525
0.7720000000000004,0.9629738924289484
0.7730000000000004,0.96277809
0.7740000000000004,0.9626032692376923
0.7750000000000004,0.9625270397186112
0.7760000000000004,0.9625129702813888
0.7770000000000004,0.962443350696207
0.7780000000000004,0.96223247
0.7790000000000004,0.962039407409574
0.7800000000000004,0.961909886039598
0.7810000000000004,0.961777872640268
0.7820000000000004,0.9616197915808156
0.7830000000000004,0.9613982374453744
0.7840000000000004,0.9611427761245936
0.7850000000000004,0.9609490058131092
0.7860000000000004,0.9607952215378306
0.7870000000000004,0.96066421
0.7880000000000004,0.9604871271389428
0.7890000000000004,0.9602010233841308
0.7900000000000004,0.9599804944105792
0.7910000000000004,0.9598241415635156
0.7920000000000004,0.9596929
0.7930000000000004,0.9596603485754712
0.7940000000000004,0.9595891221367931
0.7950000000000004,0.9593912439576396
0.7960000000000004,0.95907223
0.7970000000000004,0.9587856489318892
0.7980000000000004,0.9586788403325868
0.7990000000000004,0.9586954696674131
0.8000000000000004,0.9585300716540164
0.8010000000000004,0.95820421
0.8020000000000004,0.9578952184806696
0.8030000000000004,0.9577432862522872
0.8040000000000004,0.957618362498475
0.8050000000000004,0.9574636815468156
0.8060000000000004,0.9573249191422916
0.8070000000000004,0.9572391471033448
0.8080000000000004,0.9570943143449828
0.8090000000000004,0.95699346201702
0.8100000000000004,0.95694816
0.8110000000000004,0.9568884988727888
0.8120000000000004,0.9567757782334706
0.8130000000000004,0.9566874517665293
0.8140000000000004,0.956669210182402
0.8150000000000004,0.95667142
0.8160000000000004,0.956615750594806
0.8170000000000004,0.9566454932239388
0.8180000000000004,0.9567529578507076
0.8190000000000004,0.9566994905347052
0.8200000000000004,0.9566888206050059
0.8210000000000004,0.9567493218643068
0.8220000000000004,0.9568425372035398
0.8230000000000004,0.9568842095832916
0.8240000000000004,0.95688486
0.8250000000000004,0.9569090010353104
0.8260000000000004,0.9570125319001239
0.8270000000000004,0.957107538099876
0.8280000000000004,0.9571303097722976
0.8290000000000004,0.95703894
0.8300000000000004,0.9568999403802038
0.8310000000000004,0.9569189517345134
0.8320000000000004,0.956976768843658
0.8330000000000004,0.9570359
0.8340000000000004,0.9571244695207952
0.8350000000000004,0.9570765493956302
0.8360000000000004,0.9570463309065546
0.8370000000000004,0.9570984194790896
0.8380000000000004,0.95710605
0.8390000000000004,0.9571324003815076
0.8400000000000004,0.9571705505075746
0.8410000000000004,0.9571874696616168
0.8420000000000004,0.9571656602181022
0.8430000000000004,0.9572121506217064
0.8440000000000004,0.9572743197758112
0.8450000000000004,0.9572631103362832
0.8460000000000004,0.9572050011622116
0.8470000000000004,0.95712435
0.8480000000000004,0.9570626596447964
0.8490000000000004,0.9570271380854766
0.8500000000000004,0.9569314119145236
0.8510000000000004,0.9567589217249172
0.8520000000000004,0.95657331
0.8530000000000004,0.9563987262269243
0.8540000000000004,0.956021417514024
0.8550000000000004,0.9556052183239836
0.8560000000000004,0.9552319037331372
0.8570000000000004,0.9548132340406402
0.8580000000000004,0.9542172964430776
0.8590000000000004,0.9535394503353828
0.8600000000000004,0.952828297111542
0.8610000000000004,0.9520108099999997
0.8620000000000004,0.951067258854388
0.8630000000000004,0.9499526936784524
0.8640000000000004,0.9486366163215464
0.8650000000000004,0.9470564858013576
0.8660000000000004,0.945043559999999
0.8670000000000004,0.9427499316411152
0.8680000000000004,0.9403319833460316
0.8690000000000004,0.9377768511026436
0.8700000000000004,0.9352481999999988
0.8710000000000004,0.9326829042141408
0.8720000000000004,0.9301043256922144
0.8730000000000004,0.9278889364616759
0.8740000000000004,0.9261842570466402
0.8750000000000004,0.9251005099999998
0.8760000000000004,0.9246266504279086
0.8770000000000004,0.9246694599547024
0.8780000000000004,0.9253346166968656
0.8790000000000004,0.9265495378506792
0.8800000000000004,0.9281091100000008
0.8810000000000004,0.9298063243020857
0.8820000000000005,0.9315214285468734
0.8830000000000005,0.9331669470896716
0.8840000000000005,0.9346731900000006
0.8850000000000005,0.9359749110174108
0.8860000000000005,0.937076646055558
0.8870000000000005,0.9378794239444426
0.8880000000000005,0.9382989958043584
0.8890000000000005,0.93848181
0.8900000000000005,0.9382587042551848
0.8910000000000005,0.9376842194570268
0.8920000000000005,0.9369994536953148
0.8930000000000005,0.9362276277182768
0.8940000000000005,0.9353073092954924
0.8950000000000005,0.9342368562655864
0.8960000000000005,0.9330501356016192
0.8970000000000005,0.9316692538088754
0.8980000000000005,0.9302838999999994
0.8990000000000005,0.928949105668456
0.9000000000000005,0.9275159484668608
0.9010000000000004,0.925939291533138
0.9020000000000004,0.9244677547153464
0.9030000000000004,0.9232156299999996
0.9040000000000004,0.9221290739698392
0.9050000000000004,0.9213275707016646
0.9060000000000004,0.9206842928655564
0.9070000000000004,0.9201064157787576
0.9080000000000004,0.9195201318978188
0.9090000000000004,0.9187099103565818
0.9100000000000004,0.9177277394651262
0.9110000000000004,0.9164961723157456
0.9120000000000004,0.9148831399999994
0.9130000000000004,0.9133110464564284
0.9140000000000004,0.9119567027607616
0.9150000000000004,0.9110487281594916
0.9160000000000004,0.910827222214922
0.9170000000000004,0.9113329100000006
0.9180000000000004,0.9125632958874064
0.9190000000000004,0.9143576661688924
0.9200000000000004,0.9164186287805888
0.9210000000000004,0.9185769600000012
0.9220000000000004,0.9207985031709328
0.9230000000000004,0.9231155980536788
0.9240000000000004,0.9255182819463232
0.9250000000000004,0.927839736785469
0.9260000000000004,0.9301183800000012
0.9270000000000004,0.9322107574192492
0.9280000000000004,0.9339526834465284
0.9290000000000004,0.9357342343689824
0.9300000000000004,0.9373332740096408
0.9310000000000004,0.9387269142570434
0.9320000000000004,0.9401526182891864
0.9330000000000004,0.9415670775662224
0.9340000000000004,0.9426666880079806
0.9350000000000004,0.9435157800000004
0.9360000000000004,0.9444605786248867
0.9370000000000004,0.9453230652843893
0.9380000000000004,0.9460872847156117
0.9390000000000004,0.9468056528163286
0.9400000000000004,0.9476231900000004
0.9410000000000004,0.9485392148845492
0.9420000000000004,0.949283439645418
0.9430000000000004,0.9499382869030552
0.9440000000000004,0.9506926424564248
0.9450000000000004,0.9512246839745401
0.9460000000000004,0.9516221373060348
0.9470000000000004,0.951987439040948
0.9480000000000004,0.9523875059993202
0.9490000000000004,0.95272696
0.9500000000000004,0.9529761132401326
0.9510000000000004,0.9533001278602856
0.9520000000000004,0.9536931421397148
0.9530000000000004,0.9537689692417926
0.9540000000000004,0.95392096
0.9550000000000004,0.9538803052793526
0.9560000000000004,0.9536442861577922
0.9570000000000004,0.9538495458948054
0.9580000000000004,0.95375389
0.9590000000000004,0.9535937303624036
0.9600000000000004,0.9536299695148244
0.9610000000000004,0.9536057107277636
0.9620000000000004,0.9533898821583432
0.9630000000000004,0.95324332
0.9640000000000004,0.9532096976717532
0.9650000000000004,0.952976873838308
0.9660000000000004,0.9527714841077946
0.9670000000000004,0.9524800829140291
0.9680000000000004,0.952200528303083
0.9690000000000004,0.9520308308916552
0.9700000000000004,0.9515754136625167
0.9710000000000004,0.9513568343714436
0.9720000000000004,0.9512512099999996
0.9730000000000004,0.9507492148876484
0.9740000000000004,0.9502379833828644
0.9750000000000004,0.9499071266171352
0.9760000000000004,0.9494434646366462
0.9770000000000004,0.9486030899999996
0.9780000000000004,0.9479749132377644
0.9790000000000004,0.9472986913094342
0.9800000000000004,0.9466756724603766
0.9810000000000004,0.9462649841068408
0.9820000000000004,0.9459195031126308
0.9830000000000004,0.9452307641053944
0.9840000000000004,0.9444360338419074
0.9850000000000004,0.9437561067992356
0.9860000000000004,0.9430763699999996
0.9870000000000004,0.9423308893508929
0.9880000000000004,0.9412659779102828
0.9890000000000004,0.940161492089716
0.9900000000000004,0.9394347772670724
0.9910000000000004,0.9383673099999994
0.9920000000000004,0.9372755097783972
0.9930000000000004,0.9362644292866351
0.9940000000000004,0.9352406504755756
0.9950000000000006,0.9341332899999994
0.9960000000000006,0.9330606402229016
0.9970000000000006,0.93208293279066
0.9980000000000006,0.9312224658140088
0.9990000000000006,0.9303486387382744
1.0000000000000004,0.9299437999999994
1.0010000000000006,0.9287058699999996
1.002000000000001,0.9280222699999996
1.0030000000000006,0.92755497
1.0040000000000004,0.9275236778692127
1.0050000000000006,0.9270023699999996
1.006000000000001,0.9265876399999996
1.0070000000000006,0.9259105899999994
1.0080000000000005,0.9247842399999996
1.0090000000000006,0.923967823766623
1.010000000000001,0.9232054899999996
1.0110000000000006,0.9224780199999996
1.0120000000000005,0.9218714799999996
1.0130000000000006,0.9211664199999996
1.014000000000001,0.920265880053994
1.0150000000000006,0.9196590199999995
1.0160000000000005,0.9189861399999998
1.0170000000000006,0.91859877
1.018000000000001,0.9185037000000004
1.0190000000000006,0.9188328070892912
1.0200000000000005,0.91895628
1.0210000000000006,0.91926968
1.022000000000001,0.91945922
1.0230000000000006,0.9194826500000002
1.0240000000000005,0.9197427
1.0250000000000006,0.9201573700000002
1.0260000000000007,0.9204962800000002
1.0270000000000006,0.9208859200000002
1.0280000000000005,0.9213072700000002
1.0290000000000006,0.9217197300000002
1.0300000000000007,0.9221391100000004
1.0310000000000006,0.9226322800000004
1.0320000000000005,0.9230551045925408
1.0330000000000006,0.9236010300000004
1.0340000000000007,0.9240920500000004
1.0350000000000006,0.9247704100000006
1.0360000000000005,0.9256641300000004
1.0370000000000006,0.9264156309529052
1.0380000000000007,0.9271251600000006
1.0390000000000006,0.9279696300000004
1.0400000000000005,0.9290165300000004
1.0410000000000006,0.9297480600000004
1.0420000000000007,0.9305485299530052
1.0430000000000006,0.93109214
1.0440000000000005,0.93117553
1.0450000000000006,0.9314290900000002
1.0460000000000007,0.93175519
1.0470000000000006,0.9319312423947608
1.0480000000000005,0.9320873
1.0490000000000006,0.93231219
1.0500000000000007,0.93232983
1.0510000000000006,0.93210465
1.0520000000000005,0.93205863
1.0530000000000006,0.9320350899999998
1.0540000000000007,0.93192708
1.0550000000000006,0.9318747973712628
1.0560000000000005,0.93174851
1.0570000000000006,0.93145424
1.0580000000000007,0.9312435399999998
1.0590000000000006,0.93092114
1.0600000000000005,0.9308438487321268
1.0610000000000006,0.93103117
1.0620000000000007,0.93108463
1.0630000000000006,0.9312622500000002
1.0640000000000005,0.93157482
1.0650000000000006,0.9317866988121188
1.0660000000000007,0.9318227200000004
1.0670000000000006,0.9321895200000004
1.0680000000000005,0.9326733400000002
1.0690000000000006,0.9331682300000004
1.0700000000000007,0.9338774590770929
1.0710000000000006,0.9344606400000004
1.0720000000000005,0.9349906400000002
1.0730000000000006,0.9356132700000004
1.0740000000000007,0.9363045100000004
1.0750000000000006,0.9369230300000004
1.0760000000000003,0.9375164500000004
1.0770000000000006,0.9380694000000004
1.0780000000000007,0.9387005548785124
1.0790000000000006,0.9392493400000004
1.0800000000000003,0.9398196300000004
1.0810000000000006,0.9404572200000004
1.0820000000000007,0.9410633400000004
1.0830000000000006,0.9417201163733632
1.0840000000000003,0.9421838500000004
1.0850000000000006,0.9425908900000002
1.0860000000000007,0.94290757
1.0870000000000006,0.9429781999999999
1.0880000000000003,0.9431504427757226
1.0890000000000006,0.9433558600000002
1.0900000000000007,0.94359791
1.0910000000000006,0.94364619
1.0920000000000003,0.9436931
1.0930000000000006,0.9436038789221076
1.0940000000000007,0.94333261
1.0950000000000006,0.9430920499999998
1.0960000000000003,0.94289809
1.0970000000000006,0.94272059
1.0980000000000008,0.9426282599999998
1.0990000000000006,0.9423665999999996
1.1000000000000003,0.9420806199999998
1.1010000000000006,0.9416862699999996
1.1020000000000008,0.9411781399999996
1.1030000000000006,0.9406247099999996
1.1040000000000003,0.9400123999999996
1.1050000000000006,0.9394233199999994
1.1060000000000008,0.9386501556254369
1.1070000000000009,0.9377064099999992
1.1080000000000003,0.9367859399999994
1.1090000000000009,0.9357944099999992
1.1100000000000008,0.9348068799999992
1.1110000000000009,0.9338022497590232
1.1120000000000003,0.9325998399999994
1.1130000000000009,0.9312566499999989
1.1140000000000008,0.9297909099999989
1.1150000000000009,0.9282904299999988
1.1160000000000003,0.9264006089821006
1.1170000000000009,0.9244634499999984
1.1180000000000008,0.9220045199999976
1.1190000000000009,0.9192135299999978
1.1200000000000006,0.9160202099999984
1.1210000000000009,0.9123541166093369
1.1220000000000008,0.9083019499999968
1.1230000000000009,0.9037098299999966
1.1240000000000006,0.8984948999999975
1.1250000000000009,0.8927447199999959
1.1260000000000008,0.8864996399999943
1.127000000000001,0.8800157299999954
1.1280000000000006,0.8731948099999952
1.129000000000001,0.8660563185281419
1.1300000000000008,0.8588415999999931
1.131000000000001,0.8511853199999947
1.1320000000000006,0.8432262499999962
1.133000000000001,0.8347589999999941
1.1340000000000008,0.8258795502249708
1.135000000000001,0.8166817999999936
1.1360000000000006,0.8069771499999935
1.137000000000001,0.7971523399999932
1.1380000000000008,0.7870529899999912
1.139000000000001,0.7772123540635876
1.1400000000000006,0.7679479699999944
1.141000000000001,0.7594410799999953
